Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L020976,,,Electronics,,Oscilloscopes,Event,"['Technical_Demo', 'AutoSens_Tech_Talk', 'SQL', 'PathWave_Trial_Request', 'Technical_Demo', 'AutoSens_Tech_Talk', 'Opportunity', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L020977,Ravi Lee,Samsung Electronics GmbH,Automotive,APAC,,Event,"['SQL', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'Customer']",1
L020978,Ahmed Chen,Rayth_Tech,Aerospace,,5G Testbeds,Webinar,"['Application_Engineer_Call', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L020979,Michael Tanaka,Qualcomm GmbH,,APAC,,Sales Outreach,"['Website_Product_Page', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'No_Conversion']",0
L020980,Sofia Chen,,Electronics,Europe,,,"['Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'Customer']",1
L020981,,Sony GmbH,Semiconductor,North America,Automotive Ethernet,Event,"['LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Opportunity', 'Technical_Demo', 'AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'Website_Product_Page', 'Customer']",1
L020982,Sarah Khan,,,North America,,Webinar,"['Website_Product_Page', 'Opportunity', 'IMS_Badge_Scan', 'MQL', 'SQL', 'Customer']",1
L020983,Chen Johnson,Sony GmbH,,LATAM,PathWave Software,Email Campaign,"['SQL', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L020984,Kenji Patel,Bosch_Tech,Automotive,,,LinkedIn,['Customer'],1
L020985,,Infineon GmbH,Semiconductor,Europe,Oscilloscopes,Website,"['Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Technical_Demo', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'Technical_Demo', 'No_Conversion']",0
L020986,Priya Martinez,,Automotive,,,LinkedIn,['Customer'],1
L020987,,,,Europe,PathWave Software,Event,"['Application_Engineer_Call', 'MQL', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'Customer']",1
L020988,Maria Martinez,Qualcomm GmbH,,Europe,Automotive Ethernet,Email Campaign,"['AutoSens_Tech_Talk', 'SQL', 'Opportunity', 'Website_Product_Page', 'Customer']",1
L020989,Sarah Lee,,Automotive,,Automotive Ethernet,Website,"['SQL', 'Technical_Demo', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Keysight_University_Course', 'Application_Engineer_Call', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Customer']",1
L020990,Sofia Patel,Infineon,,LATAM,,LinkedIn,"['PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'MQL', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L020991,Hiroshi Singh,Bosch_Tech,Semiconductor,APAC,PathWave Software,Event,"['SQL', 'Application_Engineer_Call', 'Technical_Demo', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'No_Conversion']",0
L020992,Hiroshi Garcia,Sony_Tech,Semiconductor,,5G Testbeds,Email Campaign,"['Whitepaper_Download_5G_Test', 'No_Conversion']",0
L020993,Michael Martinez,Tesla Energy GmbH,Semiconductor,North America,5G Testbeds,Email Campaign,"['IMS_Badge_Scan', 'Keysight_University_Course', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Customer']",1
L020994,Michael Ito,Sony,Telecom,LATAM,PathWave Software,LinkedIn,"['Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'Opportunity', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Customer']",1
L020995,Kenji Tanaka,Infin_Tech,Electronics,,Automotive Ethernet,Email Campaign,"['Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Customer']",1
L020996,Kenji Johnson,,Electronics,LATAM,,Event,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Customer']",1
L020997,Kenji Khan,Infineon,Aerospace,North America,Automotive Ethernet,Sales Outreach,"['LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'Customer']",1
L020998,Maria Ito,Sony GmbH,,APAC,Oscilloscopes,Email Campaign,"['PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'SQL', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'SQL', 'MQL', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'No_Conversion']",0
L020999,Kenji Tanaka,Sony_Tech,,Europe,Automotive Ethernet,,"['Technical_Demo', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'No_Conversion']",0
L021000,Chen Patel,NXPSe_Tech,Automotive,LATAM,,Event,"['Website_Product_Page', 'PathWave_Trial_Request', 'MQL', 'IMS_Badge_Scan', 'Customer']",1
L021001,,Meta Connectivity Labs,Electronics,LATAM,PathWave Software,Website,"['SQL', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Technical_Demo', 'Customer']",1
L021002,Sarah Ito,,Automotive,APAC,5G Testbeds,Event,"['DesignCon_Booth_Visit', 'Customer']",1
L021003,,Qualcomm,,Europe,Oscilloscopes,Website,"['Whitepaper_Download_5G_Test', 'SQL', 'Website_Product_Page', 'Customer']",1
L021004,Michael Williams,Sony GmbH,Electronics,,Oscilloscopes,Webinar,"['LinkedIn_Ad_Click', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'No_Conversion']",0
L021005,Kenji Lee,Tesla Energy,Semiconductor,North America,Oscilloscopes,Webinar,"['Application_Engineer_Call', 'AutoSens_Tech_Talk', 'MQL', 'Customer']",1
L021006,Hiroshi Ito,NXPSe_Tech,Aerospace,,,LinkedIn,"['DesignCon_Booth_Visit', 'SQL', 'MQL', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Website_Product_Page', 'No_Conversion']",0
L021007,Ahmed Khan,,,,5G Testbeds,,"['Keysight_University_Course', 'Opportunity', 'Technical_Demo', 'MQL', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'Customer']",1
L021008,Daniel Lee,Sony GmbH,Automotive,LATAM,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'SQL', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L021009,Kenji Chen,Raytheon,,,5G Testbeds,Webinar,"['LinkedIn_Ad_Click', 'MQL', 'MQL', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Opportunity', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L021010,Ahmed Singh,MetaC_Tech,Semiconductor,APAC,PathWave Software,Website,"['LinkedIn_Ad_Click', 'Opportunity', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Customer']",1
L021011,Laura Patel,Broad_Tech,,Europe,PathWave Software,Email Campaign,"['Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'Customer']",1
L021012,Ravi Singh,NXPSe_Tech,Automotive,LATAM,,,"['Lab_Integration_Discussion', 'Customer']",1
L021013,Sofia Tanaka,,,,Automotive Ethernet,,"['Oscilloscope_Selector_Tool', 'No_Conversion']",0
L021014,Priya Chen,Meta Connectivity Labs GmbH,,Europe,,,"['Website_Product_Page', 'Opportunity', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Customer']",1
L021015,Sarah Singh,Meta Connectivity Labs GmbH,Electronics,APAC,PathWave Software,Sales Outreach,"['Keysight_University_Course', 'Technical_Demo', 'Opportunity', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Customer']",1
L021016,Michael Chen,,,APAC,,Website,"['Whitepaper_Download_5G_Test', 'SQL', 'No_Conversion']",0
L021017,Michael Tanaka,,Automotive,North America,5G Testbeds,,"['SQL', 'IMS_Badge_Scan', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'Customer']",1
L021018,Maria Martinez,Infin_Tech,Electronics,APAC,5G Testbeds,Sales Outreach,"['Oscilloscope_Selector_Tool', 'SQL', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'MQL', 'SQL', 'AutoSens_Tech_Talk', 'Customer']",1
L021019,Ahmed Ito,Qualc_Tech,,APAC,Automotive Ethernet,Email Campaign,['Customer'],1
L021020,Sofia Garcia,Bosch,,North America,5G Testbeds,Website,"['AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'Opportunity', 'SQL', 'Customer']",1
L021021,Maria Anders,Raytheon GmbH,Aerospace,LATAM,,Event,"['Application_Engineer_Call', 'No_Conversion']",0
L021022,Hiroshi Williams,Infin_Tech,,LATAM,,LinkedIn,"['IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'SQL', 'Technical_Demo', 'LinkedIn_Ad_Click', 'MQL', 'Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'MQL', 'No_Conversion']",0
L021023,Sarah Patel,Infineon,Aerospace,,,Sales Outreach,"['LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'Technical_Demo', 'No_Conversion']",0
L021024,Sofia Williams,Infineon,Electronics,,,Webinar,['Customer'],1
L021025,Michael Patel,,,Europe,5G Testbeds,Sales Outreach,"['Loaner_Unit_Evaluation', 'SQL', 'AutoSens_Tech_Talk', 'MQL', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'Technical_Demo', 'Technical_Demo', 'Customer']",1
L021026,Hiroshi Tanaka,Infin_Tech,Semiconductor,LATAM,PathWave Software,Website,"['Application_Engineer_Call', 'AutoSens_Tech_Talk', 'SQL', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'No_Conversion']",0
L021027,Chen Singh,Sony,Aerospace,,,Email Campaign,"['SQL', 'Lab_Integration_Discussion', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'SQL', 'AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'SQL', 'Customer']",1
L021028,,,Aerospace,APAC,,Email Campaign,"['Application_Engineer_Call', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'Customer']",1
L021029,Chen Chen,Sony,Automotive,APAC,Automotive Ethernet,LinkedIn,"['Loaner_Unit_Evaluation', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'No_Conversion']",0
L021030,,Broad_Tech,Electronics,,PathWave Software,,"['SQL', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'SQL', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L021031,Sarah Ito,Qualcomm GmbH,,LATAM,PathWave Software,Email Campaign,"['AutoSens_Tech_Talk', 'Technical_Demo', 'MQL', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Opportunity', 'Customer']",1
L021032,Maria Johnson,Infineon,,,,Webinar,"['IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Customer']",1
L021033,Kenji Ito,Rayth_Tech,Aerospace,,,Event,"['Website_Product_Page', 'MQL', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'Customer']",1
L021034,Kenji Williams,Tesla Energy GmbH,Telecom,APAC,Oscilloscopes,LinkedIn,"['LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'MQL', 'PathWave_Trial_Request', 'SQL', 'Customer']",1
L021035,Laura Khan,,Semiconductor,Europe,Oscilloscopes,Event,"['LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'Customer']",1
L021036,Michael Williams,,Telecom,,,Email Campaign,"['Technical_Demo', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Customer']",1
L021037,Priya Johnson,Tesla_Tech,Telecom,APAC,PathWave Software,Email Campaign,"['Website_Product_Page', 'LinkedIn_Ad_Click', 'Technical_Demo', 'SQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L021038,Sofia Martinez,Samsu_Tech,,LATAM,Automotive Ethernet,,"['Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Customer']",1
L021039,Ravi Tanaka,Sony GmbH,,Europe,Oscilloscopes,LinkedIn,"['IMS_Badge_Scan', 'Opportunity', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'MQL', 'Customer']",1
L021040,Kenji Martinez,,Aerospace,Europe,5G Testbeds,Webinar,"['SQL', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Customer']",1
L021041,Kenji Singh,Qualcomm GmbH,Semiconductor,,,Webinar,"['Opportunity', 'IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L021042,Maria Garcia,NXP Semiconductors,,APAC,,Email Campaign,"['Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Customer']",1
L021043,Laura Singh,Broadcom GmbH,Telecom,APAC,5G Testbeds,Website,"['Loaner_Unit_Evaluation', 'Customer']",1
L021044,Chen Lee,,Aerospace,Europe,5G Testbeds,,"['Technical_Demo', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Website_Product_Page', 'Keysight_University_Course', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L021045,,Sony GmbH,Telecom,North America,,Email Campaign,"['Keysight_University_Course', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'MQL', 'Whitepaper_Download_5G_Test', 'Opportunity', 'Opportunity', 'MQL', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L021046,Ravi Anders,,Aerospace,Europe,,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'MQL', 'PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'Customer']",1
L021047,Chen Garcia,Infin_Tech,,APAC,Oscilloscopes,Sales Outreach,['No_Conversion'],0
L021048,Hiroshi Khan,Infin_Tech,Aerospace,APAC,,Email Campaign,"['Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'MQL', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L021049,Ahmed Singh,Tesla Energy,Telecom,Europe,,Sales Outreach,"['SQL', 'AutoSens_Tech_Talk', 'Customer']",1
L021050,Priya Lee,Bosch,Automotive,APAC,Oscilloscopes,Event,['Customer'],1
L021051,Sofia Garcia,NXP Semiconductors GmbH,Aerospace,Europe,Automotive Ethernet,,"['LinkedIn_Ad_Click', 'SQL', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L021052,Maria Ito,Sony GmbH,Aerospace,APAC,,Email Campaign,"['Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'Opportunity', 'Lab_Integration_Discussion', 'Opportunity', 'LinkedIn_Ad_Click', 'Opportunity', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'Customer']",1
L021053,Ravi Martinez,Bosch_Tech,Aerospace,,Oscilloscopes,Email Campaign,"['Loaner_Unit_Evaluation', 'No_Conversion']",0
L021054,Michael Singh,Sony_Tech,Automotive,North America,Oscilloscopes,Event,"['MQL', 'No_Conversion']",0
L021055,Maria Anders,Samsung Electronics,Aerospace,APAC,5G Testbeds,Sales Outreach,"['AutoSens_Tech_Talk', 'Whitepaper_Download_5G_Test', 'SQL', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'IMS_Badge_Scan', 'SQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L021056,Hiroshi Chen,Meta Connectivity Labs GmbH,Telecom,,Automotive Ethernet,Webinar,"['Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L021057,Kenji Garcia,Tesla_Tech,Aerospace,LATAM,,,"['Lab_Integration_Discussion', 'No_Conversion']",0
L021058,Priya Lee,Bosch,,North America,PathWave Software,Website,"['Application_Engineer_Call', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Website_Product_Page', 'No_Conversion']",0
L021059,Ahmed Anders,Qualcomm GmbH,Semiconductor,APAC,Automotive Ethernet,Email Campaign,"['Application_Engineer_Call', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'No_Conversion']",0
L021060,,Bosch,Telecom,North America,PathWave Software,,"['Keysight_University_Course', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Opportunity', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L021061,Daniel Singh,Samsung Electronics GmbH,Semiconductor,,,Webinar,"['Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Technical_Demo', 'MQL', 'No_Conversion']",0
L021062,Chen Garcia,,Semiconductor,LATAM,Automotive Ethernet,LinkedIn,"['Website_Product_Page', 'No_Conversion']",0
L021063,Daniel Martinez,Tesla Energy,Telecom,Europe,,Email Campaign,"['Oscilloscope_Selector_Tool', 'MQL', 'Oscilloscope_Selector_Tool', 'Website_Product_Page', 'DesignCon_Booth_Visit', 'Opportunity', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'IMS_Badge_Scan', 'Customer']",1
L021064,Hiroshi Patel,,Electronics,LATAM,,Email Campaign,['Customer'],1
L021065,Maria Ito,NXPSe_Tech,,LATAM,Automotive Ethernet,Webinar,"['PathWave_Trial_Request', 'Technical_Demo', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Customer']",1
L021066,,Qualc_Tech,Aerospace,Europe,,Sales Outreach,"['Technical_Demo', 'LinkedIn_Ad_Click', 'MQL', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Customer']",1
L021067,Laura Ito,Qualc_Tech,Telecom,North America,,Event,"['AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'LinkedIn_Ad_Click', 'Customer']",1
L021068,Daniel Patel,,Electronics,North America,5G Testbeds,,"['Keysight_University_Course', 'Keysight_University_Course', 'Technical_Demo', 'No_Conversion']",0
L021069,Ahmed Johnson,,Aerospace,,,Website,['No_Conversion'],0
L021070,Kenji Lee,Infin_Tech,Automotive,North America,,Webinar,"['Opportunity', 'SQL', 'No_Conversion']",0
L021071,Hiroshi Anders,Broadcom GmbH,Telecom,APAC,PathWave Software,Webinar,"['LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'MQL', 'Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'Opportunity', 'AutoSens_Tech_Talk', 'Customer']",1
L021072,Sofia Singh,Broad_Tech,,APAC,Automotive Ethernet,Webinar,"['Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Website_Product_Page', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'No_Conversion']",0
L021073,Kenji Ito,Broad_Tech,,APAC,,Email Campaign,"['Technical_Demo', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'Customer']",1
L021074,Hiroshi Lee,Tesla Energy,,Europe,,Event,"['Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L021075,Maria Singh,Samsung Electronics,,LATAM,Oscilloscopes,Email Campaign,"['Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Customer']",1
L021076,Laura Johnson,,,Europe,Oscilloscopes,Webinar,"['Technical_Demo', 'AutoSens_Tech_Talk', 'Opportunity', 'Website_Product_Page', 'No_Conversion']",0
L021077,,Sony,Semiconductor,North America,5G Testbeds,Webinar,"['Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'Customer']",1
L021078,Ahmed Lee,Bosch GmbH,,North America,5G Testbeds,Event,"['MQL', 'Customer']",1
L021079,Chen Chen,Qualcomm GmbH,,APAC,Automotive Ethernet,,"['DesignCon_Booth_Visit', 'Keysight_University_Course', 'Customer']",1
L021080,Laura Singh,Meta Connectivity Labs,Automotive,LATAM,,Event,"['AutoSens_Tech_Talk', 'Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Customer']",1
L021081,Kenji Williams,Tesla Energy,,APAC,,Website,"['LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'Application_Engineer_Call', 'No_Conversion']",0
L021082,Hiroshi Singh,Tesla Energy,Semiconductor,APAC,,Sales Outreach,"['Technical_Demo', 'IMS_Badge_Scan', 'SQL', 'SQL', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'MQL', 'LinkedIn_Ad_Click', 'Technical_Demo', 'MQL', 'No_Conversion']",0
L021083,Maria Khan,Sony_Tech,Automotive,LATAM,Oscilloscopes,Sales Outreach,"['Website_Product_Page', 'PathWave_Trial_Request', 'Technical_Demo', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'MQL', 'No_Conversion']",0
L021084,Ahmed Martinez,Sony,,North America,Oscilloscopes,LinkedIn,"['AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'MQL', 'Application_Engineer_Call', 'No_Conversion']",0
L021085,Sofia Ito,MetaC_Tech,,LATAM,5G Testbeds,,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Customer']",1
L021086,Chen Martinez,Infineon,Telecom,Europe,PathWave Software,Website,"['AutoSens_Tech_Talk', 'Opportunity', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L021087,,,,,PathWave Software,Website,"['Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'Customer']",1
L021088,Maria Anders,Infin_Tech,Electronics,Europe,,LinkedIn,"['LinkedIn_Ad_Click', 'Opportunity', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'No_Conversion']",0
L021089,,Tesla Energy GmbH,,,,Email Campaign,"['IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'Application_Engineer_Call', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L021090,Kenji Williams,Qualcomm,,North America,5G Testbeds,Sales Outreach,"['Lab_Integration_Discussion', 'Customer']",1
L021091,Chen Johnson,Infineon GmbH,Telecom,Europe,PathWave Software,LinkedIn,"['Technical_Demo', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'Customer']",1
L021092,Sofia Ito,Tesla Energy,,Europe,,LinkedIn,"['DesignCon_Booth_Visit', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'SQL', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L021093,Priya Anders,,,North America,,Event,"['Keysight_University_Course', 'Application_Engineer_Call', 'Keysight_University_Course', 'SQL', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L021094,Priya Chen,,,APAC,,Sales Outreach,"['Application_Engineer_Call', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L021095,Ravi Johnson,Tesla Energy,Automotive,North America,Oscilloscopes,Event,"['Keysight_Workshop_RF_Testing', 'Opportunity', 'Customer']",1
L021096,,Bosch GmbH,Telecom,North America,5G Testbeds,LinkedIn,"['Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L021097,Ahmed Johnson,,,,5G Testbeds,,"['Technical_Demo', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L021098,Chen Johnson,,Semiconductor,APAC,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L021099,Michael Anders,NXPSe_Tech,,APAC,PathWave Software,Event,['Customer'],1
L021100,Maria Martinez,,,,Automotive Ethernet,Email Campaign,"['Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'MQL', 'PathWave_Trial_Request', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L021101,Michael Williams,Qualcomm,Telecom,,,LinkedIn,"['PathWave_Trial_Request', 'Customer']",1
L021102,Kenji Chen,Infineon,,Europe,,,"['Loaner_Unit_Evaluation', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L021103,Michael Chen,Broadcom,Telecom,North America,,Website,['No_Conversion'],0
L021104,Michael Ito,Infineon,,North America,,Email Campaign,"['IMS_Badge_Scan', 'Website_Product_Page', 'Technical_Demo', 'No_Conversion']",0
L021105,Sarah Garcia,Sony,Telecom,,,Webinar,"['LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L021106,Ahmed Johnson,,Aerospace,LATAM,,Webinar,"['MQL', 'MQL', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'MQL', 'Customer']",1
L021107,Laura Williams,Infin_Tech,Electronics,,,LinkedIn,"['PathWave_Trial_Request', 'Customer']",1
