Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L011570,Kenji Tanaka,Qualcomm GmbH,Semiconductor,North America,5G Testbeds,Email Campaign,"['MQL', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'Customer']",1
L011571,Daniel Anders,Broadcom GmbH,Semiconductor,North America,PathWave Software,LinkedIn,"['DesignCon_Booth_Visit', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'MQL', 'No_Conversion']",0
L011572,Ahmed Lee,Tesla Energy GmbH,,North America,5G Testbeds,Website,"['MQL', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L011573,Laura Anders,,Aerospace,,Automotive Ethernet,Website,"['Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'Customer']",1
L011574,Ravi Johnson,,,North America,Automotive Ethernet,Website,['Customer'],1
L011575,Ahmed Chen,Tesla_Tech,Telecom,APAC,Automotive Ethernet,Website,"['IMS_Badge_Scan', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Technical_Demo', 'Opportunity', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Customer']",1
L011576,Kenji Williams,Broadcom GmbH,Automotive,North America,,Sales Outreach,"['DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L011577,Priya Singh,Tesla Energy GmbH,,Europe,5G Testbeds,LinkedIn,['No_Conversion'],0
L011578,Sarah Garcia,,Electronics,LATAM,Oscilloscopes,Webinar,['No_Conversion'],0
L011579,Laura Williams,Tesla Energy GmbH,,Europe,,Website,"['LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'Technical_Demo', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L011580,,Infin_Tech,Semiconductor,LATAM,Automotive Ethernet,LinkedIn,"['SQL', 'Opportunity', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L011581,Sofia Khan,,Telecom,,Oscilloscopes,Website,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L011582,Ahmed Williams,,Electronics,Europe,PathWave Software,Email Campaign,"['SQL', 'MQL', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'SQL', 'Customer']",1
L011583,Priya Garcia,Broadcom GmbH,Automotive,,,LinkedIn,"['SQL', 'Whitepaper_Download_5G_Test', 'Opportunity', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Customer']",1
L011584,Ahmed Williams,Raytheon,Aerospace,LATAM,,,"['IMS_Badge_Scan', 'Customer']",1
L011585,Ahmed Williams,Bosch_Tech,Telecom,Europe,PathWave Software,Sales Outreach,"['Oscilloscope_Selector_Tool', 'SQL', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'No_Conversion']",0
L011586,Kenji Ito,Qualc_Tech,Automotive,Europe,,Sales Outreach,"['Keysight_University_Course', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'MQL', 'Website_Product_Page', 'Technical_Demo', 'No_Conversion']",0
L011587,Priya Patel,Bosch,Aerospace,Europe,,,['Customer'],1
L011588,Ravi Garcia,Sony,Electronics,North America,Automotive Ethernet,Sales Outreach,['No_Conversion'],0
L011589,Sarah Garcia,Qualc_Tech,,Europe,PathWave Software,LinkedIn,"['Whitepaper_Download_5G_Test', 'Customer']",1
L011590,Chen Khan,Qualcomm GmbH,Aerospace,LATAM,Oscilloscopes,Email Campaign,"['Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'SQL', 'Keysight_Workshop_RF_Testing', 'MQL', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L011591,Kenji Patel,Bosch,,Europe,PathWave Software,,"['LinkedIn_Ad_Click', 'Website_Product_Page', 'Website_Product_Page', 'Customer']",1
L011592,Sarah Chen,Tesla Energy GmbH,Semiconductor,APAC,,Email Campaign,['No_Conversion'],0
L011593,Kenji Lee,Bosch GmbH,,,Automotive Ethernet,Event,"['MQL', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'SQL', 'Customer']",1
L011594,,,Automotive,APAC,Oscilloscopes,Website,"['DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'Customer']",1
L011595,Sofia Khan,NXP Semiconductors,Telecom,Europe,Automotive Ethernet,Sales Outreach,"['Keysight_University_Course', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'No_Conversion']",0
L011596,,,Aerospace,Europe,Oscilloscopes,Webinar,['No_Conversion'],0
L011597,Priya Singh,,,,,Sales Outreach,"['PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'SQL', 'SQL', 'Customer']",1
L011598,Maria Williams,Broadcom GmbH,Semiconductor,,Automotive Ethernet,Website,"['IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L011599,Kenji Johnson,Infineon GmbH,,Europe,,Sales Outreach,"['Opportunity', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'MQL', 'No_Conversion']",0
L011600,Michael Lee,Tesla Energy GmbH,Automotive,,,Email Campaign,"['Application_Engineer_Call', 'SQL', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'Customer']",1
L011601,Sarah Lee,Tesla_Tech,Automotive,APAC,5G Testbeds,LinkedIn,"['Keysight_University_Course', 'Keysight_University_Course', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'Keysight_University_Course', 'Website_Product_Page', 'Website_Product_Page', 'Customer']",1
L011602,Maria Williams,NXPSe_Tech,,Europe,,Email Campaign,"['Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L011603,Ahmed Garcia,NXP Semiconductors GmbH,Aerospace,Europe,PathWave Software,Sales Outreach,"['AutoSens_Tech_Talk', 'SQL', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Opportunity', 'Opportunity', 'PathWave_Trial_Request', 'PathWave_Trial_Request', 'Customer']",1
L011604,Kenji Williams,,,North America,Oscilloscopes,Website,"['Opportunity', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Keysight_University_Course', 'PathWave_Trial_Request', 'No_Conversion']",0
L011605,Kenji Ito,Tesla Energy GmbH,,Europe,5G Testbeds,Sales Outreach,"['Keysight_University_Course', 'MQL', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L011606,Sofia Khan,,Aerospace,North America,5G Testbeds,,"['Oscilloscope_Selector_Tool', 'MQL', 'Technical_Demo', 'Customer']",1
L011607,,Samsung Electronics GmbH,Electronics,,Oscilloscopes,Webinar,"['DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'No_Conversion']",0
L011608,Ahmed Khan,Broadcom,Electronics,,,Sales Outreach,"['IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Customer']",1
L011609,Sofia Lee,Raytheon,Semiconductor,,PathWave Software,Email Campaign,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Customer']",1
L011610,Sarah Singh,,,APAC,Oscilloscopes,Website,"['Keysight_Workshop_RF_Testing', 'SQL', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L011611,Sofia Khan,Bosch,Electronics,LATAM,,,"['MQL', 'Customer']",1
L011612,Priya Williams,,Electronics,APAC,PathWave Software,Event,"['LinkedIn_Ad_Click', 'No_Conversion']",0
L011613,Laura Garcia,,,LATAM,,Sales Outreach,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Website_Product_Page', 'MQL', 'Customer']",1
L011614,Sarah Patel,Samsung Electronics,Aerospace,LATAM,Automotive Ethernet,Website,"['Technical_Demo', 'Keysight_University_Course', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Technical_Demo', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L011615,Ravi Patel,,,LATAM,,Webinar,"['Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Customer']",1
L011616,Sarah Anders,,Telecom,,5G Testbeds,Email Campaign,"['Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'SQL', 'IMS_Badge_Scan', 'No_Conversion']",0
L011617,Ahmed Singh,Samsung Electronics GmbH,Semiconductor,,PathWave Software,Website,"['Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Customer']",1
L011618,Michael Lee,Tesla Energy GmbH,,APAC,PathWave Software,Email Campaign,['Customer'],1
L011619,Maria Chen,,,Europe,,Email Campaign,"['PathWave_Trial_Request', 'Keysight_University_Course', 'Technical_Demo', 'Technical_Demo', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Keysight_University_Course', 'No_Conversion']",0
L011620,Hiroshi Anders,,,APAC,,Email Campaign,"['Oscilloscope_Selector_Tool', 'Customer']",1
L011621,Priya Garcia,Meta Connectivity Labs,Aerospace,Europe,,,"['Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'Customer']",1
L011622,Hiroshi Khan,Bosch GmbH,Semiconductor,LATAM,PathWave Software,LinkedIn,"['Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'Customer']",1
L011623,Michael Khan,Meta Connectivity Labs GmbH,,LATAM,,Event,['Customer'],1
L011624,Kenji Chen,Broad_Tech,,LATAM,,Sales Outreach,"['AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'MQL', 'Loaner_Unit_Evaluation', 'Customer']",1
L011625,Sarah Anders,,Automotive,APAC,,Event,"['MQL', 'Website_Product_Page', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Customer']",1
L011626,,Bosch GmbH,Aerospace,LATAM,Automotive Ethernet,Webinar,"['IMS_Badge_Scan', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'Customer']",1
L011627,Michael Garcia,Broadcom,Electronics,North America,,Email Campaign,['No_Conversion'],0
L011628,Hiroshi Martinez,Broad_Tech,Aerospace,Europe,Oscilloscopes,Website,"['Keysight_Workshop_RF_Testing', 'SQL', 'IMS_Badge_Scan', 'Customer']",1
L011629,Laura Lee,,Telecom,Europe,5G Testbeds,Webinar,"['LinkedIn_Ad_Click', 'Opportunity', 'Website_Product_Page', 'Keysight_University_Course', 'Application_Engineer_Call', 'Keysight_University_Course', 'SQL', 'No_Conversion']",0
L011630,Kenji Singh,Samsung Electronics,Telecom,North America,Oscilloscopes,,"['MQL', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L011631,Sofia Garcia,Broad_Tech,,North America,5G Testbeds,Sales Outreach,['Customer'],1
L011632,,Tesla Energy,Aerospace,APAC,,Webinar,"['Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Customer']",1
L011633,Sarah Garcia,Tesla Energy GmbH,Semiconductor,Europe,5G Testbeds,LinkedIn,"['Application_Engineer_Call', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'MQL', 'Opportunity', 'IMS_Badge_Scan', 'Website_Product_Page', 'MQL', 'Customer']",1
L011634,,,Electronics,Europe,,Sales Outreach,"['Lab_Integration_Discussion', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Customer']",1
L011635,Sofia Martinez,MetaC_Tech,Telecom,LATAM,5G Testbeds,Sales Outreach,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'MQL', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'No_Conversion']",0
L011636,Michael Khan,Tesla Energy GmbH,Telecom,Europe,,Webinar,"['Opportunity', 'DesignCon_Booth_Visit', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'Customer']",1
L011637,Priya Ito,Qualc_Tech,Aerospace,APAC,5G Testbeds,Sales Outreach,"['Loaner_Unit_Evaluation', 'Opportunity', 'SQL', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L011638,Kenji Lee,Raytheon,,LATAM,,,"['Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'Application_Engineer_Call', 'Customer']",1
L011639,Sofia Martinez,Rayth_Tech,Electronics,North America,Automotive Ethernet,,"['Keysight_University_Course', 'MQL', 'Opportunity', 'Opportunity', 'Opportunity', 'Website_Product_Page', 'Technical_Demo', 'PathWave_Trial_Request', 'Customer']",1
L011640,Priya Williams,,Telecom,Europe,Automotive Ethernet,Webinar,"['Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L011641,Kenji Patel,Raytheon,Telecom,LATAM,5G Testbeds,Event,"['Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'SQL', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Opportunity', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L011642,Chen Anders,,Aerospace,APAC,PathWave Software,,"['MQL', 'Opportunity', 'Application_Engineer_Call', 'No_Conversion']",0
L011643,Hiroshi Johnson,Sony GmbH,Electronics,APAC,Automotive Ethernet,Website,"['Technical_Demo', 'Technical_Demo', 'Keysight_University_Course', 'No_Conversion']",0
L011644,Hiroshi Williams,Broadcom,Aerospace,Europe,Oscilloscopes,LinkedIn,['Customer'],1
L011645,,Tesla Energy GmbH,,North America,,Sales Outreach,"['PathWave_Trial_Request', 'Customer']",1
L011646,Michael Lee,Broadcom GmbH,Aerospace,APAC,PathWave Software,LinkedIn,"['LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Opportunity', 'MQL', 'Opportunity', 'No_Conversion']",0
L011647,,,Electronics,APAC,5G Testbeds,Event,"['LinkedIn_Ad_Click', 'Keysight_University_Course', 'Opportunity', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'SQL', 'Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L011648,Laura Chen,Raytheon GmbH,,,5G Testbeds,LinkedIn,"['Keysight_Workshop_RF_Testing', 'MQL', 'MQL', 'No_Conversion']",0
L011649,Ravi Khan,Tesla Energy,Electronics,,PathWave Software,Event,['No_Conversion'],0
L011650,Sofia Khan,Broadcom,,Europe,,Email Campaign,"['MQL', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'SQL', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L011651,Sofia Lee,,Aerospace,Europe,,Website,"['Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'SQL', 'Opportunity', 'IMS_Badge_Scan', 'Technical_Demo', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L011652,Daniel Tanaka,Sony GmbH,Telecom,North America,Automotive Ethernet,Webinar,"['SQL', 'SQL', 'No_Conversion']",0
L011653,Priya Lee,Rayth_Tech,Electronics,APAC,5G Testbeds,Website,['Customer'],1
L011654,Sarah Tanaka,Qualcomm,Electronics,,5G Testbeds,Sales Outreach,"['Website_Product_Page', 'Oscilloscope_Selector_Tool', 'SQL', 'Keysight_University_Course', 'Opportunity', 'Customer']",1
L011655,Hiroshi Tanaka,Samsung Electronics GmbH,,,Oscilloscopes,Website,"['AutoSens_Tech_Talk', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'MQL', 'Loaner_Unit_Evaluation', 'Customer']",1
L011656,Ahmed Singh,,Electronics,APAC,PathWave Software,LinkedIn,"['Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'DesignCon_Booth_Visit', 'Customer']",1
L011657,Priya Williams,,Aerospace,Europe,,LinkedIn,"['DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'SQL', 'SQL', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'Customer']",1
L011658,Sarah Singh,Infineon,,Europe,5G Testbeds,LinkedIn,"['Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Technical_Demo', 'Customer']",1
L011659,Priya Singh,Sony_Tech,Semiconductor,LATAM,,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'MQL', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Customer']",1
L011660,Michael Tanaka,Broadcom,Electronics,Europe,Oscilloscopes,Email Campaign,"['Opportunity', 'No_Conversion']",0
L011661,Kenji Anders,Samsung Electronics GmbH,Electronics,APAC,Automotive Ethernet,Webinar,"['Application_Engineer_Call', 'Website_Product_Page', 'SQL', 'Application_Engineer_Call', 'Technical_Demo', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'SQL', 'Opportunity', 'Customer']",1
L011662,Ravi Johnson,Sony GmbH,,APAC,Automotive Ethernet,Webinar,"['DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L011663,Laura Anders,Raytheon,Electronics,North America,,LinkedIn,"['Technical_Demo', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Opportunity', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'No_Conversion']",0
L011664,Maria Garcia,NXP Semiconductors,Telecom,LATAM,PathWave Software,Webinar,"['PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'Opportunity', 'MQL', 'Customer']",1
L011665,Kenji Lee,Tesla Energy GmbH,Electronics,Europe,,Event,"['Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'No_Conversion']",0
L011666,Daniel Anders,Qualcomm,Electronics,,,Webinar,"['MQL', 'DesignCon_Booth_Visit', 'Customer']",1
L011667,Maria Tanaka,Bosch_Tech,Aerospace,Europe,Automotive Ethernet,Webinar,"['Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Keysight_University_Course', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L011668,Maria Chen,Qualcomm,Semiconductor,APAC,Automotive Ethernet,Sales Outreach,"['LinkedIn_Ad_Click', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Opportunity', 'Application_Engineer_Call', 'No_Conversion']",0
L011669,Kenji Tanaka,Broadcom GmbH,Telecom,,,Sales Outreach,['Customer'],1
L011670,Daniel Singh,Broadcom GmbH,Aerospace,APAC,PathWave Software,Website,"['Opportunity', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L011671,,Broad_Tech,Electronics,,PathWave Software,Email Campaign,"['Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L011672,Chen Ito,Qualc_Tech,Telecom,APAC,Automotive Ethernet,,"['IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'Customer']",1
L011673,Michael Lee,Samsung Electronics GmbH,,,Automotive Ethernet,Webinar,"['Website_Product_Page', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'Customer']",1
L011674,Michael Williams,Sony GmbH,,Europe,PathWave Software,Event,"['Oscilloscope_Selector_Tool', 'MQL', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'No_Conversion']",0
L011675,Kenji Tanaka,Broadcom GmbH,Electronics,,,Event,"['DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'MQL', 'No_Conversion']",0
L011676,Ahmed Garcia,,Aerospace,Europe,Oscilloscopes,Website,"['Opportunity', 'DesignCon_Booth_Visit', 'Customer']",1
L011677,Sarah Ito,Samsung Electronics,Semiconductor,Europe,,,"['LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Customer']",1
L011678,Ravi Williams,,,LATAM,Automotive Ethernet,Website,"['Lab_Integration_Discussion', 'Website_Product_Page', 'No_Conversion']",0
L011679,Sarah Johnson,Rayth_Tech,,North America,,Event,"['IMS_Badge_Scan', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'MQL', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Customer']",1
L011680,Ravi Singh,Meta Connectivity Labs GmbH,Electronics,Europe,PathWave Software,Email Campaign,"['AutoSens_Tech_Talk', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Customer']",1
L011681,Chen Anders,Infineon GmbH,,APAC,,Sales Outreach,"['Technical_Demo', 'SQL', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'MQL', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Customer']",1
L011682,Sofia Patel,Raytheon GmbH,,North America,,LinkedIn,"['Opportunity', 'No_Conversion']",0
L011683,Michael Anders,Raytheon GmbH,Automotive,Europe,,Event,"['LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Customer']",1
L011684,Kenji Patel,NXP Semiconductors GmbH,Automotive,,,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'MQL', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L011685,,Broadcom,Semiconductor,LATAM,Automotive Ethernet,LinkedIn,"['PathWave_Trial_Request', 'Application_Engineer_Call', 'SQL', 'No_Conversion']",0
L011686,Kenji Garcia,Qualcomm,,LATAM,PathWave Software,Sales Outreach,"['MQL', 'IMS_Badge_Scan', 'MQL', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'No_Conversion']",0
L011687,Chen Tanaka,Raytheon GmbH,Aerospace,North America,Oscilloscopes,Email Campaign,"['Website_Product_Page', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'Technical_Demo', 'Opportunity', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'MQL', 'No_Conversion']",0
L011688,Maria Williams,,,Europe,,Sales Outreach,"['IMS_Badge_Scan', 'Technical_Demo', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Application_Engineer_Call', 'No_Conversion']",0
L011689,Kenji Patel,Bosch,Semiconductor,North America,,Website,"['Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Customer']",1
L011690,Laura Singh,NXPSe_Tech,Telecom,North America,,Webinar,"['AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Technical_Demo', 'No_Conversion']",0
L011691,Sofia Anders,Qualcomm GmbH,Semiconductor,Europe,5G Testbeds,LinkedIn,"['DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'Website_Product_Page', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L011692,Ravi Williams,Meta Connectivity Labs,,Europe,PathWave Software,Email Campaign,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L011693,Sofia Anders,NXP Semiconductors GmbH,,LATAM,,Webinar,"['DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'Customer']",1
L011694,Laura Anders,Tesla_Tech,Electronics,APAC,,,"['AutoSens_Tech_Talk', 'Technical_Demo', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Technical_Demo', 'Customer']",1
L011695,Chen Garcia,,,APAC,Oscilloscopes,Email Campaign,"['Application_Engineer_Call', 'Keysight_University_Course', 'Customer']",1
L011696,Maria Khan,Raytheon GmbH,Semiconductor,North America,,Email Campaign,"['Website_Product_Page', 'SQL', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'Customer']",1
L011697,Laura Khan,,Aerospace,APAC,,Website,['No_Conversion'],0
L011698,Hiroshi Anders,,Telecom,APAC,Automotive Ethernet,Webinar,"['DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Opportunity', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L011699,Daniel Johnson,Samsu_Tech,Electronics,Europe,Oscilloscopes,LinkedIn,"['Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Customer']",1
L011700,,Tesla_Tech,Electronics,Europe,Automotive Ethernet,Email Campaign,"['Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'SQL', 'No_Conversion']",0
