Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L000287,Chen Garcia,Samsung Electronics,,LATAM,Automotive Ethernet,Webinar,"['Opportunity', 'No_Conversion']",0
L000288,,,Semiconductor,North America,,Webinar,"['MQL', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'No_Conversion']",0
L000289,,Samsung Electronics,,,PathWave Software,LinkedIn,"['Opportunity', 'No_Conversion']",0
L000290,Michael Singh,Samsung Electronics GmbH,Electronics,,,Email Campaign,"['AutoSens_Tech_Talk', 'No_Conversion']",0
L000291,Ahmed Patel,Rayth_Tech,Semiconductor,Europe,,Webinar,"['Website_Product_Page', 'Customer']",1
L000292,Ravi Lee,Samsu_Tech,,Europe,5G Testbeds,,"['Application_Engineer_Call', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L000293,,Rayth_Tech,Aerospace,North America,5G Testbeds,Website,"['SQL', 'Opportunity', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Opportunity', 'LinkedIn_Ad_Click', 'MQL', 'Application_Engineer_Call', 'No_Conversion']",0
L000294,Ravi Lee,,Automotive,Europe,Automotive Ethernet,Event,"['LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L000295,Laura Singh,Qualcomm,Automotive,LATAM,,LinkedIn,"['SQL', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Opportunity', 'No_Conversion']",0
L000296,Maria Singh,,Telecom,LATAM,Automotive Ethernet,Email Campaign,"['PathWave_Trial_Request', 'SQL', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Customer']",1
L000297,Ahmed Khan,,,,,Email Campaign,"['DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'Opportunity', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'MQL', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L000298,Maria Garcia,Samsung Electronics,Electronics,North America,PathWave Software,Webinar,"['DesignCon_Booth_Visit', 'MQL', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L000299,Sarah Lee,,,APAC,Oscilloscopes,,"['Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Customer']",1
L000300,Maria Johnson,Raytheon GmbH,Electronics,APAC,,,"['Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'No_Conversion']",0
L000301,Ahmed Garcia,Bosch GmbH,Aerospace,Europe,,LinkedIn,"['Opportunity', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Technical_Demo', 'Customer']",1
L000302,Priya Khan,,,,,Email Campaign,['Customer'],1
L000303,Priya Williams,Bosch GmbH,Telecom,,Automotive Ethernet,Event,"['SQL', 'Keysight_University_Course', 'MQL', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L000304,Kenji Anders,Broadcom GmbH,Semiconductor,LATAM,5G Testbeds,Webinar,"['Keysight_University_Course', 'LinkedIn_Ad_Click', 'Opportunity', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'No_Conversion']",0
L000305,Ahmed Tanaka,Qualcomm GmbH,,Europe,Automotive Ethernet,Webinar,"['AutoSens_Tech_Talk', 'MQL', 'DesignCon_Booth_Visit', 'Customer']",1
L000306,Chen Tanaka,,,,5G Testbeds,Website,"['Whitepaper_Download_5G_Test', 'No_Conversion']",0
L000307,Sarah Tanaka,Infin_Tech,Telecom,Europe,,Email Campaign,"['AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Customer']",1
L000308,Chen Williams,Meta Connectivity Labs GmbH,Semiconductor,APAC,5G Testbeds,Email Campaign,"['Opportunity', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'SQL', 'SQL', 'No_Conversion']",0
L000309,Sofia Lee,Samsung Electronics GmbH,Telecom,Europe,Automotive Ethernet,Sales Outreach,"['Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Technical_Demo', 'No_Conversion']",0
L000310,Priya Lee,Sony_Tech,Automotive,LATAM,,Email Campaign,"['Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'SQL', 'Technical_Demo', 'Website_Product_Page', 'Customer']",1
L000311,Maria Anders,NXP Semiconductors,Electronics,North America,,Sales Outreach,['Customer'],1
L000312,Sofia Ito,Infineon,,LATAM,Oscilloscopes,,"['Opportunity', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'SQL', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Customer']",1
L000313,Ahmed Patel,,Aerospace,APAC,PathWave Software,LinkedIn,"['Keysight_University_Course', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'MQL', 'Customer']",1
L000314,Daniel Lee,Sony GmbH,Electronics,Europe,,,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Opportunity', 'Customer']",1
L000315,,Broad_Tech,,,,Event,"['Keysight_University_Course', 'Keysight_University_Course', 'Customer']",1
L000316,Sarah Garcia,Qualcomm GmbH,Aerospace,North America,5G Testbeds,Sales Outreach,"['Technical_Demo', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'No_Conversion']",0
L000317,Hiroshi Chen,,Telecom,LATAM,PathWave Software,LinkedIn,"['Oscilloscope_Selector_Tool', 'SQL', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Customer']",1
L000318,Maria Garcia,NXPSe_Tech,Aerospace,Europe,PathWave Software,LinkedIn,"['LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Customer']",1
L000319,Kenji Tanaka,,,North America,5G Testbeds,,"['IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'MQL', 'Customer']",1
L000320,,Infineon GmbH,,APAC,,Webinar,"['Application_Engineer_Call', 'Keysight_University_Course', 'Website_Product_Page', 'MQL', 'No_Conversion']",0
L000321,Maria Patel,Raytheon,Electronics,,,Event,"['Website_Product_Page', 'Customer']",1
L000322,Hiroshi Patel,Qualc_Tech,Telecom,Europe,5G Testbeds,Website,"['Application_Engineer_Call', 'AutoSens_Tech_Talk', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'SQL', 'Customer']",1
L000323,Priya Johnson,Raytheon GmbH,Electronics,,,,"['LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'Customer']",1
L000324,Michael Williams,Infineon,Electronics,North America,,LinkedIn,"['AutoSens_Tech_Talk', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Customer']",1
L000325,,NXPSe_Tech,Telecom,North America,,LinkedIn,['No_Conversion'],0
L000326,Michael Martinez,Sony,Automotive,North America,Oscilloscopes,Sales Outreach,"['Website_Product_Page', 'Keysight_University_Course', 'Opportunity', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'No_Conversion']",0
L000327,Chen Ito,Bosch GmbH,Aerospace,,PathWave Software,Website,"['Whitepaper_Download_5G_Test', 'Customer']",1
L000328,Ravi Singh,NXP Semiconductors GmbH,Electronics,,PathWave Software,Webinar,"['LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L000329,Priya Ito,NXP Semiconductors GmbH,,,,Website,"['AutoSens_Tech_Talk', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'SQL', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Customer']",1
L000330,Sofia Lee,Infineon,Automotive,,Oscilloscopes,Webinar,"['Website_Product_Page', 'MQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L000331,Chen Johnson,NXPSe_Tech,Telecom,Europe,,Email Campaign,"['Keysight_University_Course', 'DesignCon_Booth_Visit', 'Opportunity', 'Whitepaper_Download_5G_Test', 'Opportunity', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L000332,Hiroshi Tanaka,Samsu_Tech,,LATAM,,Email Campaign,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Website_Product_Page', 'Customer']",1
L000333,,Samsung Electronics,,APAC,5G Testbeds,Event,"['Application_Engineer_Call', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'MQL', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Customer']",1
L000334,Daniel Johnson,Sony GmbH,Automotive,LATAM,Automotive Ethernet,Event,"['Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'SQL', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Customer']",1
L000335,Kenji Tanaka,Samsung Electronics GmbH,,,,,"['Technical_Demo', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L000336,Laura Chen,Meta Connectivity Labs,Automotive,North America,5G Testbeds,Email Campaign,"['Lab_Integration_Discussion', 'No_Conversion']",0
L000337,Ravi Johnson,Bosch_Tech,Aerospace,North America,5G Testbeds,Event,"['Keysight_University_Course', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'MQL', 'IMS_Badge_Scan', 'Customer']",1
L000338,Hiroshi Johnson,,Semiconductor,Europe,,Webinar,"['Technical_Demo', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'SQL', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Customer']",1
L000339,Chen Chen,Sony,,Europe,,Webinar,"['Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'Customer']",1
L000340,Ahmed Singh,Bosch,,,5G Testbeds,Sales Outreach,"['Application_Engineer_Call', 'Opportunity', 'Loaner_Unit_Evaluation', 'Opportunity', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Technical_Demo', 'No_Conversion']",0
L000341,Kenji Garcia,Bosch GmbH,,Europe,,LinkedIn,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'MQL', 'Customer']",1
L000342,Daniel Patel,Sony,Semiconductor,,5G Testbeds,Website,"['DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'Customer']",1
L000343,Daniel Singh,Bosch GmbH,Semiconductor,Europe,5G Testbeds,LinkedIn,"['IMS_Badge_Scan', 'Customer']",1
L000344,Sarah Ito,Bosch,Aerospace,APAC,Automotive Ethernet,LinkedIn,"['SQL', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'Customer']",1
L000345,Hiroshi Lee,Samsu_Tech,Telecom,North America,,,"['Loaner_Unit_Evaluation', 'SQL', 'PathWave_Trial_Request', 'No_Conversion']",0
L000346,Sarah Singh,Samsu_Tech,,North America,,Webinar,"['Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L000347,Ravi Tanaka,Bosch_Tech,,Europe,,Website,"['Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Technical_Demo', 'Keysight_University_Course', 'Application_Engineer_Call', 'SQL', 'SQL', 'Customer']",1
L000348,,Bosch GmbH,,North America,,LinkedIn,"['Opportunity', 'Technical_Demo', 'Website_Product_Page', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'Customer']",1
L000349,Sarah Khan,NXP Semiconductors,Telecom,,Automotive Ethernet,Sales Outreach,"['SQL', 'No_Conversion']",0
L000350,Priya Singh,Sony_Tech,Electronics,North America,,Email Campaign,"['Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'MQL', 'Opportunity', 'No_Conversion']",0
L000351,,Infineon GmbH,,North America,5G Testbeds,Website,"['Oscilloscope_Selector_Tool', 'Website_Product_Page', 'Opportunity', 'No_Conversion']",0
L000352,Sarah Lee,Rayth_Tech,,North America,5G Testbeds,Event,"['Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Opportunity', 'MQL', 'Customer']",1
L000353,Michael Johnson,,,,,Email Campaign,"['LinkedIn_Ad_Click', 'SQL', 'MQL', 'Customer']",1
L000354,Chen Williams,Bosch GmbH,Automotive,,PathWave Software,Website,"['Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'MQL', 'Keysight_University_Course', 'MQL', 'Whitepaper_Download_5G_Test', 'Customer']",1
L000355,Maria Martinez,NXP Semiconductors,,,Oscilloscopes,Website,"['IMS_Badge_Scan', 'Application_Engineer_Call', 'Technical_Demo', 'SQL', 'Loaner_Unit_Evaluation', 'Customer']",1
L000356,Daniel Martinez,Meta Connectivity Labs GmbH,Semiconductor,APAC,PathWave Software,Email Campaign,['Customer'],1
L000357,Kenji Khan,Infin_Tech,Telecom,APAC,,Sales Outreach,"['Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'Customer']",1
L000358,Chen Garcia,Tesla Energy,Aerospace,,Oscilloscopes,,"['PathWave_Trial_Request', 'No_Conversion']",0
L000359,Sofia Singh,Broad_Tech,Aerospace,,Automotive Ethernet,Email Campaign,"['Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'Customer']",1
L000360,Kenji Martinez,Rayth_Tech,,,,,"['Oscilloscope_Selector_Tool', 'Customer']",1
L000361,Daniel Khan,,,Europe,5G Testbeds,Webinar,"['IMS_Badge_Scan', 'IMS_Badge_Scan', 'Technical_Demo', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Customer']",1
L000362,Hiroshi Johnson,NXP Semiconductors,Electronics,Europe,Oscilloscopes,Event,"['AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Customer']",1
L000363,Michael Johnson,Qualc_Tech,Telecom,Europe,Oscilloscopes,LinkedIn,"['Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'Technical_Demo', 'MQL', 'IMS_Badge_Scan', 'Customer']",1
L000364,Priya Williams,Rayth_Tech,Semiconductor,APAC,,Website,"['DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L000365,Michael Chen,Tesla Energy,Automotive,,Automotive Ethernet,Website,"['Keysight_University_Course', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'SQL', 'AutoSens_Tech_Talk', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'Opportunity', 'SQL', 'Customer']",1
L000366,Daniel Garcia,Infineon GmbH,Aerospace,LATAM,,Sales Outreach,"['Technical_Demo', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'No_Conversion']",0
L000367,Michael Williams,,Telecom,,,Email Campaign,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L000368,Sarah Anders,Raytheon,,LATAM,5G Testbeds,Website,"['IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'MQL', 'Opportunity', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Customer']",1
L000369,Kenji Williams,Sony_Tech,,North America,Automotive Ethernet,Webinar,"['AutoSens_Tech_Talk', 'Application_Engineer_Call', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Customer']",1
L000370,Michael Martinez,,,,Oscilloscopes,Event,"['Keysight_University_Course', 'Technical_Demo', 'SQL', 'Customer']",1
L000371,Ahmed Patel,Infineon GmbH,Automotive,North America,Oscilloscopes,,"['AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Customer']",1
L000372,Sofia Garcia,,Electronics,LATAM,Oscilloscopes,Website,"['Technical_Demo', 'No_Conversion']",0
L000373,Chen Garcia,MetaC_Tech,Telecom,North America,,Event,"['Lab_Integration_Discussion', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'Customer']",1
L000374,Ahmed Johnson,Meta Connectivity Labs GmbH,,,Automotive Ethernet,Email Campaign,"['MQL', 'Whitepaper_Download_5G_Test', 'SQL', 'Customer']",1
L000375,,Infineon,,,5G Testbeds,Webinar,"['Loaner_Unit_Evaluation', 'Customer']",1
L000376,Maria Khan,,Telecom,APAC,PathWave Software,Website,"['SQL', 'Opportunity', 'MQL', 'Keysight_University_Course', 'No_Conversion']",0
L000377,Sofia Ito,,,LATAM,,LinkedIn,"['Keysight_University_Course', 'LinkedIn_Ad_Click', 'Customer']",1
L000378,Ahmed Lee,NXP Semiconductors GmbH,,LATAM,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Customer']",1
L000379,Sarah Tanaka,Meta Connectivity Labs,Electronics,APAC,PathWave Software,Email Campaign,"['LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'Opportunity', 'No_Conversion']",0
L000380,Maria Martinez,Meta Connectivity Labs,Telecom,North America,PathWave Software,Webinar,"['PathWave_Trial_Request', 'Customer']",1
L000381,Laura Martinez,NXP Semiconductors,,APAC,,Event,"['Opportunity', 'Keysight_University_Course', 'IMS_Badge_Scan', 'Customer']",1
L000382,Ravi Khan,Samsung Electronics GmbH,,LATAM,,Webinar,"['Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Opportunity', 'Website_Product_Page', 'Customer']",1
L000383,Ravi Chen,Broad_Tech,,,Automotive Ethernet,Webinar,"['Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'SQL', 'PathWave_Trial_Request', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'No_Conversion']",0
L000384,Laura Anders,,,,Automotive Ethernet,Event,"['Lab_Integration_Discussion', 'Technical_Demo', 'MQL', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L000385,Priya Khan,Samsung Electronics,Electronics,APAC,Oscilloscopes,LinkedIn,"['Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L000386,Ahmed Chen,Infineon GmbH,,APAC,,Website,"['Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Technical_Demo', 'No_Conversion']",0
L000387,Ahmed Anders,Sony GmbH,Telecom,,PathWave Software,Sales Outreach,"['Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'SQL', 'No_Conversion']",0
L000388,Michael Singh,Sony,Telecom,Europe,,,"['Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'Technical_Demo', 'MQL', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L000389,Sofia Chen,,Electronics,LATAM,,Webinar,"['IMS_Badge_Scan', 'No_Conversion']",0
L000390,Ahmed Lee,Sony_Tech,Telecom,North America,PathWave Software,Event,"['Oscilloscope_Selector_Tool', 'AutoSens_Tech_Talk', 'MQL', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L000391,Sarah Johnson,,,,,,"['Keysight_University_Course', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L000392,Michael Anders,NXP Semiconductors,Telecom,Europe,,LinkedIn,['Customer'],1
L000393,Sarah Singh,,Semiconductor,North America,Oscilloscopes,,"['AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'Customer']",1
L000394,,Sony_Tech,Automotive,APAC,PathWave Software,Website,['No_Conversion'],0
L000395,Sofia Chen,,Semiconductor,North America,Oscilloscopes,,"['Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'MQL', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Customer']",1
L000396,Ravi Patel,,Aerospace,North America,,,"['Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'Website_Product_Page', 'PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L000397,Ravi Chen,Tesla Energy GmbH,,North America,Oscilloscopes,Sales Outreach,"['Whitepaper_Download_5G_Test', 'MQL', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L000398,Ravi Khan,Qualc_Tech,Telecom,LATAM,Oscilloscopes,Website,"['IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Technical_Demo', 'MQL', 'No_Conversion']",0
L000399,,Infineon GmbH,Telecom,APAC,Oscilloscopes,Email Campaign,"['Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Customer']",1
L000400,Ahmed Lee,NXP Semiconductors GmbH,Aerospace,,,Webinar,['Customer'],1
L000401,Chen Lee,,Telecom,Europe,Automotive Ethernet,Webinar,"['IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Customer']",1
L000402,Michael Garcia,Rayth_Tech,,North America,Oscilloscopes,Webinar,"['Website_Product_Page', 'Technical_Demo', 'Website_Product_Page', 'MQL', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'Customer']",1
L000403,,Samsung Electronics GmbH,,,5G Testbeds,Email Campaign,"['Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'Website_Product_Page', 'MQL', 'Customer']",1
L000404,Priya Lee,MetaC_Tech,Semiconductor,APAC,5G Testbeds,Website,"['MQL', 'Keysight_University_Course', 'SQL', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'SQL', 'Customer']",1
L000405,Ravi Anders,Meta Connectivity Labs GmbH,,,Oscilloscopes,Sales Outreach,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Customer']",1
L000406,Michael Johnson,Samsung Electronics,,North America,,Sales Outreach,"['DesignCon_Booth_Visit', 'Customer']",1
L000407,Sarah Johnson,Tesla Energy,Automotive,Europe,,,"['PathWave_Trial_Request', 'MQL', 'PathWave_Trial_Request', 'SQL', 'Customer']",1
L000408,Sofia Khan,Meta Connectivity Labs,Automotive,,,Event,"['Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Customer']",1
L000409,Priya Chen,Meta Connectivity Labs GmbH,Aerospace,North America,Oscilloscopes,Sales Outreach,"['Keysight_University_Course', 'SQL', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'No_Conversion']",0
L000410,Sarah Garcia,Tesla Energy GmbH,Aerospace,North America,,Email Campaign,"['Application_Engineer_Call', 'Technical_Demo', 'LinkedIn_Ad_Click', 'MQL', 'IMS_Badge_Scan', 'No_Conversion']",0
L000411,Ahmed Lee,,,North America,,Website,"['Oscilloscope_Selector_Tool', 'Customer']",1
L000412,Hiroshi Ito,Bosch,,North America,,Email Campaign,"['SQL', 'Keysight_University_Course', 'Customer']",1
L000413,Daniel Khan,Qualcomm,Semiconductor,North America,Oscilloscopes,Website,"['Application_Engineer_Call', 'MQL', 'Lab_Integration_Discussion', 'Technical_Demo', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L000414,Sarah Khan,Samsu_Tech,,APAC,Oscilloscopes,LinkedIn,"['Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'SQL', 'Application_Engineer_Call', 'Technical_Demo', 'Keysight_University_Course', 'No_Conversion']",0
L000415,Ahmed Patel,,Automotive,LATAM,,Website,"['PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'No_Conversion']",0
L000416,Chen Anders,,Electronics,Europe,,Sales Outreach,"['Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'Opportunity', 'Lab_Integration_Discussion', 'Customer']",1
L000417,Chen Chen,Sony_Tech,Telecom,North America,Automotive Ethernet,Event,"['MQL', 'Website_Product_Page', 'No_Conversion']",0
L000418,Priya Garcia,,,LATAM,5G Testbeds,LinkedIn,"['DesignCon_Booth_Visit', 'No_Conversion']",0
L000419,Michael Ito,Infineon,Electronics,LATAM,Automotive Ethernet,Website,['Customer'],1
L000420,Ahmed Garcia,Tesla_Tech,Electronics,North America,,LinkedIn,"['Technical_Demo', 'LinkedIn_Ad_Click', 'SQL', 'AutoSens_Tech_Talk', 'Opportunity', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'No_Conversion']",0
L000421,Sofia Williams,NXP Semiconductors GmbH,Semiconductor,Europe,Automotive Ethernet,,"['MQL', 'LinkedIn_Ad_Click', 'Technical_Demo', 'Customer']",1
