Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L015826,Daniel Johnson,Qualcomm,Electronics,Europe,PathWave Software,Webinar,"['LinkedIn_Ad_Click', 'Opportunity', 'LinkedIn_Ad_Click', 'Customer']",1
L015827,Sarah Johnson,Tesla Energy GmbH,,LATAM,Automotive Ethernet,,"['Loaner_Unit_Evaluation', 'No_Conversion']",0
L015828,Daniel Khan,Broadcom,,APAC,,LinkedIn,"['Whitepaper_Download_5G_Test', 'Technical_Demo', 'DesignCon_Booth_Visit', 'Opportunity', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L015829,,NXPSe_Tech,Electronics,LATAM,,Email Campaign,"['Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'Technical_Demo', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'Customer']",1
L015830,Maria Lee,Qualcomm GmbH,Electronics,Europe,Automotive Ethernet,Email Campaign,"['Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'SQL', 'Website_Product_Page', 'No_Conversion']",0
L015831,,,,North America,,LinkedIn,"['Website_Product_Page', 'Website_Product_Page', 'Technical_Demo', 'PathWave_Trial_Request', 'Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L015832,Kenji Tanaka,Qualcomm GmbH,Automotive,,PathWave Software,Webinar,"['Application_Engineer_Call', 'No_Conversion']",0
L015833,Chen Chen,Broadcom,Aerospace,APAC,,Webinar,"['LinkedIn_Ad_Click', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015834,Hiroshi Anders,Infineon GmbH,Telecom,LATAM,Automotive Ethernet,LinkedIn,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'No_Conversion']",0
L015835,Maria Chen,Samsu_Tech,,Europe,PathWave Software,Event,"['MQL', 'Website_Product_Page', 'Opportunity', 'Lab_Integration_Discussion', 'MQL', 'Application_Engineer_Call', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Customer']",1
L015836,Chen Williams,Sony_Tech,Automotive,LATAM,PathWave Software,Event,['Customer'],1
L015837,Sofia Ito,NXPSe_Tech,Electronics,LATAM,Automotive Ethernet,Website,"['Application_Engineer_Call', 'Opportunity', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Keysight_University_Course', 'Technical_Demo', 'Customer']",1
L015838,Sofia Lee,Meta Connectivity Labs,Semiconductor,APAC,5G Testbeds,Sales Outreach,['Customer'],1
L015839,Ahmed Ito,,Aerospace,,PathWave Software,Email Campaign,"['SQL', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L015840,Maria Martinez,NXPSe_Tech,Electronics,Europe,,,"['Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'Customer']",1
L015841,Hiroshi Johnson,Tesla_Tech,,North America,Automotive Ethernet,Sales Outreach,"['Application_Engineer_Call', 'MQL', 'No_Conversion']",0
L015842,Laura Patel,Qualc_Tech,Semiconductor,LATAM,PathWave Software,Webinar,"['AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'MQL', 'Website_Product_Page', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'No_Conversion']",0
L015843,Ahmed Singh,Rayth_Tech,Telecom,APAC,PathWave Software,,"['Opportunity', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'Customer']",1
L015844,Michael Ito,Tesla Energy GmbH,Automotive,,5G Testbeds,Sales Outreach,"['AutoSens_Tech_Talk', 'SQL', 'Customer']",1
L015845,Laura Singh,Samsung Electronics,Aerospace,,PathWave Software,Sales Outreach,"['Opportunity', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'No_Conversion']",0
L015846,Priya Singh,,Semiconductor,APAC,5G Testbeds,Website,['Customer'],1
L015847,Ravi Tanaka,Tesla_Tech,Electronics,,,Email Campaign,"['Application_Engineer_Call', 'MQL', 'Customer']",1
L015848,Daniel Martinez,Samsu_Tech,,,,Website,"['Keysight_Workshop_RF_Testing', 'SQL', 'LinkedIn_Ad_Click', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'DesignCon_Booth_Visit', 'Customer']",1
L015849,,Rayth_Tech,Electronics,,,Email Campaign,"['IMS_Badge_Scan', 'Application_Engineer_Call', 'Keysight_University_Course', 'Technical_Demo', 'No_Conversion']",0
L015850,Laura Lee,,Aerospace,North America,5G Testbeds,,"['LinkedIn_Ad_Click', 'No_Conversion']",0
L015851,Maria Patel,Raytheon,Semiconductor,APAC,Automotive Ethernet,,"['Opportunity', 'Customer']",1
L015852,Michael Ito,Infineon,Automotive,,,Webinar,"['Loaner_Unit_Evaluation', 'Opportunity', 'Website_Product_Page', 'Customer']",1
L015853,Laura Tanaka,Infin_Tech,Semiconductor,Europe,,Webinar,"['Lab_Integration_Discussion', 'Opportunity', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'Keysight_University_Course', 'SQL', 'PathWave_Trial_Request', 'No_Conversion']",0
L015854,Ahmed Johnson,Infineon GmbH,Aerospace,,5G Testbeds,Sales Outreach,"['Website_Product_Page', 'Lab_Integration_Discussion', 'Customer']",1
L015855,Michael Singh,,Electronics,,PathWave Software,LinkedIn,"['Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'Customer']",1
L015856,Kenji Martinez,Sony GmbH,Telecom,,Oscilloscopes,LinkedIn,"['LinkedIn_Ad_Click', 'No_Conversion']",0
L015857,Michael Martinez,Qualc_Tech,,North America,Automotive Ethernet,Event,"['Oscilloscope_Selector_Tool', 'SQL', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'Customer']",1
L015858,Daniel Chen,Broadcom GmbH,Automotive,Europe,,LinkedIn,"['Keysight_University_Course', 'Customer']",1
L015859,,,,,,Sales Outreach,"['Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'Customer']",1
L015860,Ahmed Anders,NXPSe_Tech,,APAC,,Website,"['LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L015861,Ravi Anders,,Electronics,LATAM,5G Testbeds,Sales Outreach,"['Technical_Demo', 'Application_Engineer_Call', 'SQL', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'MQL', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L015862,Laura Ito,,Automotive,,,Website,"['MQL', 'MQL', 'Opportunity', 'Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L015863,Hiroshi Lee,,Aerospace,APAC,,Sales Outreach,"['Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Customer']",1
L015864,Sofia Johnson,,Telecom,North America,5G Testbeds,Event,"['Oscilloscope_Selector_Tool', 'Opportunity', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L015865,Ahmed Johnson,MetaC_Tech,,APAC,,Email Campaign,"['AutoSens_Tech_Talk', 'Customer']",1
L015866,Laura Johnson,Sony,Telecom,LATAM,,Website,"['Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Customer']",1
L015867,,Tesla_Tech,,,,LinkedIn,"['Application_Engineer_Call', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Website_Product_Page', 'MQL', 'Customer']",1
L015868,Sofia Williams,Bosch,,APAC,,,"['Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015869,,Qualc_Tech,Automotive,APAC,,Event,['No_Conversion'],0
L015870,Priya Johnson,Qualc_Tech,,,Automotive Ethernet,Webinar,"['Application_Engineer_Call', 'MQL', 'SQL', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'SQL', 'Keysight_University_Course', 'Customer']",1
L015871,Ravi Anders,Broadcom,,LATAM,,Event,"['Opportunity', 'MQL', 'DesignCon_Booth_Visit', 'Customer']",1
L015872,,Raytheon GmbH,Aerospace,APAC,PathWave Software,,"['PathWave_Trial_Request', 'Customer']",1
L015873,Priya Williams,Broadcom,Semiconductor,APAC,,Email Campaign,"['Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015874,Hiroshi Khan,Sony_Tech,Telecom,APAC,,Webinar,"['Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'SQL', 'Website_Product_Page', 'No_Conversion']",0
L015875,Sarah Johnson,Sony_Tech,Semiconductor,APAC,PathWave Software,,"['Application_Engineer_Call', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'Customer']",1
L015876,Daniel Ito,,Automotive,APAC,5G Testbeds,Webinar,"['Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'MQL', 'Customer']",1
L015877,Laura Lee,Tesla Energy,Semiconductor,LATAM,PathWave Software,Webinar,['Customer'],1
L015878,Chen Chen,Bosch_Tech,Semiconductor,LATAM,,Event,"['Lab_Integration_Discussion', 'No_Conversion']",0
L015879,Chen Ito,NXPSe_Tech,,North America,,Website,['No_Conversion'],0
L015880,Ahmed Garcia,Raytheon,Telecom,LATAM,PathWave Software,Webinar,['Customer'],1
L015881,Daniel Tanaka,Meta Connectivity Labs GmbH,Automotive,Europe,,Email Campaign,"['AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'Customer']",1
L015882,,Sony,,North America,5G Testbeds,Event,"['PathWave_Trial_Request', 'PathWave_Trial_Request', 'MQL', 'Loaner_Unit_Evaluation', 'Customer']",1
L015883,Michael Garcia,Broadcom GmbH,,,Oscilloscopes,Website,"['AutoSens_Tech_Talk', 'Customer']",1
L015884,Sofia Anders,Raytheon,Semiconductor,LATAM,,Email Campaign,"['AutoSens_Tech_Talk', 'Customer']",1
L015885,Chen Singh,,Telecom,APAC,PathWave Software,Webinar,"['Website_Product_Page', 'Application_Engineer_Call', 'No_Conversion']",0
L015886,Chen Anders,Infineon GmbH,,APAC,5G Testbeds,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'MQL', 'No_Conversion']",0
L015887,Sarah Ito,,Semiconductor,APAC,Oscilloscopes,Event,['Customer'],1
L015888,Ahmed Johnson,,Semiconductor,,PathWave Software,Website,"['AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Website_Product_Page', 'IMS_Badge_Scan', 'Customer']",1
L015889,Sarah Khan,Broadcom,Automotive,,Automotive Ethernet,Sales Outreach,"['MQL', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L015890,,Bosch,Automotive,APAC,PathWave Software,Email Campaign,"['Website_Product_Page', 'Website_Product_Page', 'Technical_Demo', 'Customer']",1
L015891,Hiroshi Lee,,Aerospace,,,Website,"['Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'Technical_Demo', 'Lab_Integration_Discussion', 'Customer']",1
L015892,,Bosch,,LATAM,Automotive Ethernet,,"['PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'SQL', 'Customer']",1
L015893,Daniel Chen,,Automotive,Europe,5G Testbeds,Webinar,"['DesignCon_Booth_Visit', 'Application_Engineer_Call', 'SQL', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'SQL', 'No_Conversion']",0
L015894,Sofia Lee,Raytheon GmbH,,Europe,Automotive Ethernet,Webinar,"['Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'Customer']",1
L015895,Ravi Lee,Rayth_Tech,,LATAM,,Website,"['Lab_Integration_Discussion', 'SQL', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'MQL', 'Lab_Integration_Discussion', 'Customer']",1
L015896,Sarah Ito,Raytheon GmbH,,,Automotive Ethernet,Email Campaign,"['PathWave_Trial_Request', 'SQL', 'PathWave_Trial_Request', 'Website_Product_Page', 'No_Conversion']",0
L015897,Michael Lee,Raytheon,Aerospace,,Automotive Ethernet,Webinar,"['LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L015898,Sofia Martinez,,,APAC,,,"['LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Opportunity', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'Customer']",1
L015899,Maria Garcia,,Aerospace,North America,PathWave Software,LinkedIn,"['Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'MQL', 'Customer']",1
L015900,Ravi Lee,Samsung Electronics GmbH,,,,Email Campaign,"['Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L015901,Ravi Ito,Bosch,Telecom,APAC,PathWave Software,Webinar,"['Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L015902,Ravi Patel,Samsu_Tech,Semiconductor,Europe,,Sales Outreach,"['Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'Application_Engineer_Call', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015903,Michael Lee,Sony GmbH,Telecom,APAC,5G Testbeds,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'No_Conversion']",0
L015904,Ahmed Garcia,Tesla Energy GmbH,,APAC,PathWave Software,Website,"['Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'PathWave_Trial_Request', 'No_Conversion']",0
L015905,,Broad_Tech,,Europe,Oscilloscopes,Event,"['IMS_Badge_Scan', 'SQL', 'Customer']",1
L015906,Laura Martinez,Samsung Electronics,Semiconductor,Europe,5G Testbeds,Sales Outreach,"['DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'Oscilloscope_Selector_Tool', 'SQL', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Customer']",1
L015907,Sofia Martinez,Infin_Tech,Semiconductor,North America,,Webinar,"['Technical_Demo', 'No_Conversion']",0
L015908,Maria Martinez,,,LATAM,,Event,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'Website_Product_Page', 'SQL', 'Technical_Demo', 'SQL', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015909,Hiroshi Martinez,Broad_Tech,,North America,,Event,"['DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'Customer']",1
L015910,Kenji Khan,Qualcomm GmbH,,APAC,,Webinar,"['Loaner_Unit_Evaluation', 'No_Conversion']",0
L015911,Ahmed Singh,,Automotive,Europe,PathWave Software,Email Campaign,"['Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'SQL', 'Opportunity', 'SQL', 'Application_Engineer_Call', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'SQL', 'Customer']",1
L015912,,Bosch GmbH,,North America,Automotive Ethernet,LinkedIn,"['Whitepaper_Download_5G_Test', 'PathWave_Trial_Request', 'Opportunity', 'SQL', 'No_Conversion']",0
L015913,Priya Martinez,Samsu_Tech,Telecom,APAC,Automotive Ethernet,LinkedIn,"['Technical_Demo', 'Keysight_University_Course', 'Application_Engineer_Call', 'Customer']",1
L015914,Ahmed Khan,,Automotive,North America,,,"['Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'SQL', 'IMS_Badge_Scan', 'Whitepaper_Download_5G_Test', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Lab_Integration_Discussion', 'Opportunity', 'Customer']",1
L015915,Laura Tanaka,Broadcom GmbH,Telecom,North America,5G Testbeds,,['Customer'],1
L015916,Laura Khan,NXP Semiconductors GmbH,Aerospace,North America,,Sales Outreach,"['LinkedIn_Ad_Click', 'Customer']",1
L015917,Sofia Singh,,,,Automotive Ethernet,,['No_Conversion'],0
L015918,,Broad_Tech,,APAC,,LinkedIn,"['AutoSens_Tech_Talk', 'Keysight_Workshop_RF_Testing', 'SQL', 'PathWave_Trial_Request', 'SQL', 'Keysight_University_Course', 'No_Conversion']",0
L015919,Sofia Chen,Bosch,Telecom,,,Website,"['PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'MQL', 'Customer']",1
L015920,Priya Khan,,Aerospace,APAC,5G Testbeds,,"['Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Customer']",1
L015921,Daniel Tanaka,NXP Semiconductors,,North America,,LinkedIn,"['Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'MQL', 'Customer']",1
L015922,Maria Ito,Tesla_Tech,Electronics,LATAM,Oscilloscopes,Webinar,"['Opportunity', 'MQL', 'Application_Engineer_Call', 'Keysight_University_Course', 'Application_Engineer_Call', 'Customer']",1
L015923,Kenji Johnson,NXP Semiconductors,Aerospace,North America,5G Testbeds,Sales Outreach,"['DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'MQL', 'Website_Product_Page', 'Customer']",1
L015924,Kenji Chen,Sony,Aerospace,North America,,Email Campaign,"['Whitepaper_Download_5G_Test', 'Technical_Demo', 'Customer']",1
L015925,,Sony_Tech,Aerospace,APAC,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'MQL', 'AutoSens_Tech_Talk', 'Customer']",1
L015926,Ravi Singh,Sony GmbH,,North America,PathWave Software,Website,"['DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'Customer']",1
L015927,Kenji Garcia,Raytheon GmbH,,LATAM,,LinkedIn,"['Opportunity', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'Customer']",1
L015928,Chen Singh,,,,,Email Campaign,"['Application_Engineer_Call', 'PathWave_Trial_Request', 'SQL', 'Lab_Integration_Discussion', 'SQL', 'No_Conversion']",0
L015929,Priya Williams,Sony GmbH,,APAC,Oscilloscopes,Email Campaign,"['Loaner_Unit_Evaluation', 'MQL', 'Application_Engineer_Call', 'MQL', 'AutoSens_Tech_Talk', 'Customer']",1
L015930,Sofia Williams,Qualcomm,,,,,"['PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Technical_Demo', 'MQL', 'Opportunity', 'PathWave_Trial_Request', 'MQL', 'Website_Product_Page', 'No_Conversion']",0
L015931,,,Semiconductor,Europe,,Email Campaign,"['Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'Keysight_Workshop_RF_Testing', 'SQL', 'Keysight_University_Course', 'DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Customer']",1
L015932,,,Electronics,North America,PathWave Software,Sales Outreach,"['Loaner_Unit_Evaluation', 'SQL', 'Application_Engineer_Call', 'SQL', 'PathWave_Trial_Request', 'No_Conversion']",0
L015933,Chen Johnson,Qualc_Tech,,,,Webinar,"['LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'Customer']",1
L015934,,Meta Connectivity Labs,Automotive,Europe,PathWave Software,,"['PathWave_Trial_Request', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Keysight_University_Course', 'Customer']",1
L015935,,Sony,,,Oscilloscopes,,['No_Conversion'],0
L015936,Sofia Martinez,Tesla_Tech,,North America,5G Testbeds,Event,"['Keysight_University_Course', 'PathWave_Trial_Request', 'Opportunity', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015937,Daniel Williams,Qualc_Tech,,North America,,Website,"['Opportunity', 'Opportunity', 'MQL', 'No_Conversion']",0
L015938,Daniel Garcia,Raytheon,Semiconductor,North America,Oscilloscopes,Sales Outreach,"['Technical_Demo', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L015939,,Broad_Tech,Electronics,Europe,Automotive Ethernet,Email Campaign,"['Technical_Demo', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'Customer']",1
L015940,Ravi Williams,NXP Semiconductors GmbH,,,,Webinar,"['Website_Product_Page', 'Lab_Integration_Discussion', 'Website_Product_Page', 'Technical_Demo', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'Customer']",1
L015941,Ravi Chen,,Semiconductor,LATAM,,,"['IMS_Badge_Scan', 'Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'Customer']",1
L015942,Daniel Tanaka,NXP Semiconductors,,APAC,Oscilloscopes,Event,['No_Conversion'],0
L015943,Maria Anders,Meta Connectivity Labs,Semiconductor,APAC,,Event,"['Whitepaper_Download_5G_Test', 'AutoSens_Tech_Talk', 'SQL', 'MQL', 'Customer']",1
L015944,Ahmed Khan,Qualc_Tech,,North America,Oscilloscopes,,"['Whitepaper_Download_5G_Test', 'SQL', 'Keysight_University_Course', 'No_Conversion']",0
L015945,,Broadcom,Electronics,,PathWave Software,Website,['Customer'],1
L015946,Sarah Anders,NXPSe_Tech,Aerospace,APAC,Automotive Ethernet,Email Campaign,"['Loaner_Unit_Evaluation', 'Website_Product_Page', 'IMS_Badge_Scan', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L015947,Michael Garcia,,Semiconductor,LATAM,Automotive Ethernet,Sales Outreach,"['Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'SQL', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L015948,Sofia Garcia,,Electronics,Europe,5G Testbeds,Website,"['Opportunity', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Customer']",1
L015949,Sofia Tanaka,,Telecom,,Oscilloscopes,Email Campaign,"['IMS_Badge_Scan', 'Opportunity', 'Whitepaper_Download_5G_Test', 'Opportunity', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L015950,,Tesla_Tech,,North America,Oscilloscopes,Website,['No_Conversion'],0
L015951,Laura Ito,Qualc_Tech,Automotive,North America,,Sales Outreach,"['AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Website_Product_Page', 'No_Conversion']",0
L015952,Priya Chen,Infineon GmbH,,Europe,,Email Campaign,"['Website_Product_Page', 'Opportunity', 'No_Conversion']",0
L015953,,Meta Connectivity Labs GmbH,,APAC,Oscilloscopes,Event,"['SQL', 'Technical_Demo', 'DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L015954,,Raytheon,Electronics,,,Webinar,"['SQL', 'Lab_Integration_Discussion', 'No_Conversion']",0
L015955,Hiroshi Khan,Bosch GmbH,Semiconductor,,Oscilloscopes,Sales Outreach,"['IMS_Badge_Scan', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'Application_Engineer_Call', 'Website_Product_Page', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'No_Conversion']",0
L015956,Chen Tanaka,,Semiconductor,Europe,,Website,"['Oscilloscope_Selector_Tool', 'Opportunity', 'Website_Product_Page', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L015957,Daniel Williams,Tesla Energy,Semiconductor,,Automotive Ethernet,LinkedIn,"['SQL', 'Keysight_Workshop_RF_Testing', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'Technical_Demo', 'Customer']",1
L015958,,Sony,Automotive,North America,Automotive Ethernet,Sales Outreach,"['Loaner_Unit_Evaluation', 'Opportunity', 'Keysight_Workshop_RF_Testing', 'MQL', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Customer']",1
L015959,Daniel Martinez,,Telecom,,,Webinar,"['AutoSens_Tech_Talk', 'Website_Product_Page', 'Keysight_University_Course', 'Website_Product_Page', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'Customer']",1
L015960,Priya Khan,Broadcom,Automotive,Europe,,Webinar,"['Keysight_University_Course', 'Loaner_Unit_Evaluation', 'SQL', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Opportunity', 'Customer']",1
L015961,Michael Johnson,Broad_Tech,,APAC,,Webinar,"['Technical_Demo', 'Website_Product_Page', 'DesignCon_Booth_Visit', 'Customer']",1
L015962,,Bosch_Tech,,LATAM,Automotive Ethernet,Website,"['LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'DesignCon_Booth_Visit', 'Customer']",1
L015963,Kenji Anders,,Aerospace,LATAM,Oscilloscopes,Event,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L015964,Maria Khan,Sony_Tech,Automotive,LATAM,,Website,['Customer'],1
L015965,,Qualc_Tech,Telecom,North America,Automotive Ethernet,,"['Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'Keysight_University_Course', 'Customer']",1
L015966,Chen Williams,MetaC_Tech,Aerospace,North America,PathWave Software,Event,"['MQL', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Lab_Integration_Discussion', 'MQL', 'No_Conversion']",0
L015967,,,Aerospace,APAC,Automotive Ethernet,,['Customer'],1
