Lead_ID,Client_Name,Client_Company,Industry,Region,Product_Interest,Lead_Source,Touchpoint_Sequence,Converted
L006140,Michael Garcia,Raytheon GmbH,Electronics,,,Event,"['MQL', 'Keysight_University_Course', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Customer']",1
L006141,Hiroshi Chen,Meta Connectivity Labs,Aerospace,LATAM,,Webinar,"['DesignCon_Booth_Visit', 'AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L006142,Ravi Anders,Meta Connectivity Labs,Semiconductor,LATAM,,LinkedIn,"['Loaner_Unit_Evaluation', 'SQL', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'PathWave_Trial_Request', 'No_Conversion']",0
L006143,Priya Martinez,,,LATAM,Oscilloscopes,Webinar,"['Keysight_Workshop_RF_Testing', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Customer']",1
L006144,Kenji Patel,Infin_Tech,,APAC,,Sales Outreach,"['Application_Engineer_Call', 'Technical_Demo', 'SQL', 'Technical_Demo', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'No_Conversion']",0
L006145,,,,LATAM,Automotive Ethernet,Sales Outreach,"['Oscilloscope_Selector_Tool', 'No_Conversion']",0
L006146,Chen Garcia,Bosch GmbH,,Europe,Automotive Ethernet,Website,"['Website_Product_Page', 'Lab_Integration_Discussion', 'Website_Product_Page', 'Customer']",1
L006147,Ahmed Lee,Tesla Energy GmbH,Semiconductor,APAC,Oscilloscopes,Email Campaign,"['Opportunity', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006148,Maria Patel,Raytheon,Semiconductor,APAC,PathWave Software,Email Campaign,"['Lab_Integration_Discussion', 'IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'MQL', 'Whitepaper_Download_5G_Test', 'Technical_Demo', 'No_Conversion']",0
L006149,Kenji Ito,Bosch GmbH,Electronics,Europe,,Event,"['Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006150,Laura Lee,Meta Connectivity Labs GmbH,,North America,,,"['DesignCon_Booth_Visit', 'Customer']",1
L006151,,Infineon,Telecom,North America,PathWave Software,Email Campaign,"['Application_Engineer_Call', 'Customer']",1
L006152,Maria Johnson,,Aerospace,,PathWave Software,Event,"['Technical_Demo', 'Whitepaper_Download_5G_Test', 'SQL', 'Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L006153,Kenji Singh,Sony_Tech,,LATAM,Automotive Ethernet,LinkedIn,['Customer'],1
L006154,,Broadcom GmbH,,,,LinkedIn,['No_Conversion'],0
L006155,Ahmed Singh,,,,,Event,"['Oscilloscope_Selector_Tool', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'Customer']",1
L006156,Ravi Lee,,,,Automotive Ethernet,Event,"['Opportunity', 'Technical_Demo', 'Opportunity', 'Customer']",1
L006157,Sofia Martinez,Samsu_Tech,,Europe,Oscilloscopes,Event,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'Application_Engineer_Call', 'SQL', 'MQL', 'Customer']",1
L006158,Chen Lee,Qualc_Tech,,,PathWave Software,Event,['Customer'],1
L006159,Daniel Lee,Infineon GmbH,,Europe,PathWave Software,LinkedIn,['Customer'],1
L006160,Laura Patel,Sony_Tech,Automotive,APAC,,Sales Outreach,"['SQL', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L006161,Daniel Patel,Bosch GmbH,Electronics,,5G Testbeds,Website,['Customer'],1
L006162,Ravi Anders,,Aerospace,,,Sales Outreach,['No_Conversion'],0
L006163,Laura Martinez,Infin_Tech,,Europe,,LinkedIn,['No_Conversion'],0
L006164,Ahmed Khan,Sony_Tech,,APAC,,Webinar,"['Lab_Integration_Discussion', 'Customer']",1
L006165,Sofia Patel,Infineon,Telecom,Europe,5G Testbeds,Sales Outreach,"['SQL', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L006166,Maria Khan,Bosch_Tech,,Europe,PathWave Software,Sales Outreach,"['AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'No_Conversion']",0
L006167,,NXPSe_Tech,Electronics,,Automotive Ethernet,Webinar,"['MQL', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006168,Chen Chen,,Semiconductor,,Oscilloscopes,Webinar,"['MQL', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006169,Priya Lee,Meta Connectivity Labs GmbH,Electronics,,,Website,"['PathWave_Trial_Request', 'Application_Engineer_Call', 'PathWave_Trial_Request', 'Website_Product_Page', 'Customer']",1
L006170,Sarah Ito,Sony GmbH,Aerospace,North America,Automotive Ethernet,Website,"['AutoSens_Tech_Talk', 'Loaner_Unit_Evaluation', 'MQL', 'Oscilloscope_Selector_Tool', 'Opportunity', 'Whitepaper_Download_5G_Test', 'MQL', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006171,Priya Chen,Rayth_Tech,Semiconductor,North America,PathWave Software,Website,"['Oscilloscope_Selector_Tool', 'Website_Product_Page', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'LinkedIn_Ad_Click', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'SQL', 'Customer']",1
L006172,Sofia Patel,,,APAC,,Email Campaign,"['Application_Engineer_Call', 'Keysight_University_Course', 'AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'Lab_Integration_Discussion', 'Customer']",1
L006173,Ahmed Williams,Qualcomm GmbH,Automotive,,5G Testbeds,,['Customer'],1
L006174,Ravi Singh,Infin_Tech,Aerospace,Europe,,Email Campaign,"['Keysight_Workshop_RF_Testing', 'IMS_Badge_Scan', 'IMS_Badge_Scan', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'DesignCon_Booth_Visit', 'Opportunity', 'Lab_Integration_Discussion', 'Customer']",1
L006175,Sofia Garcia,Meta Connectivity Labs,Automotive,APAC,Oscilloscopes,Sales Outreach,"['Oscilloscope_Selector_Tool', 'No_Conversion']",0
L006176,Daniel Ito,Sony_Tech,Automotive,LATAM,Automotive Ethernet,,"['AutoSens_Tech_Talk', 'PathWave_Trial_Request', 'Loaner_Unit_Evaluation', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Customer']",1
L006177,,Infin_Tech,Semiconductor,,Oscilloscopes,Website,"['SQL', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Lab_Integration_Discussion', 'Customer']",1
L006178,Daniel Tanaka,Raytheon GmbH,Aerospace,North America,Oscilloscopes,Website,"['LinkedIn_Ad_Click', 'Customer']",1
L006179,Laura Khan,,Aerospace,LATAM,,Event,['No_Conversion'],0
L006180,Hiroshi Singh,Broadcom GmbH,Aerospace,,PathWave Software,Email Campaign,"['Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'Technical_Demo', 'LinkedIn_Ad_Click', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006181,Daniel Anders,,Telecom,,5G Testbeds,Website,"['SQL', 'Oscilloscope_Selector_Tool', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'Customer']",1
L006182,Ravi Patel,Meta Connectivity Labs GmbH,,LATAM,,Website,"['MQL', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'SQL', 'Customer']",1
L006183,Hiroshi Lee,Rayth_Tech,Automotive,APAC,Automotive Ethernet,Event,"['LinkedIn_Ad_Click', 'Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'Whitepaper_Download_5G_Test', 'Customer']",1
L006184,Sofia Ito,Sony GmbH,,Europe,PathWave Software,Website,['No_Conversion'],0
L006185,Ravi Williams,Tesla Energy,Automotive,,Automotive Ethernet,Sales Outreach,"['Technical_Demo', 'Technical_Demo', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'MQL', 'Lab_Integration_Discussion', 'Website_Product_Page', 'No_Conversion']",0
L006186,Sarah Anders,Qualcomm,Electronics,LATAM,,Email Campaign,"['PathWave_Trial_Request', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'MQL', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006187,Sarah Singh,Infineon GmbH,Semiconductor,North America,Automotive Ethernet,Sales Outreach,"['PathWave_Trial_Request', 'Application_Engineer_Call', 'Website_Product_Page', 'Loaner_Unit_Evaluation', 'Keysight_University_Course', 'No_Conversion']",0
L006188,Ahmed Williams,MetaC_Tech,Aerospace,APAC,Automotive Ethernet,Website,"['Lab_Integration_Discussion', 'Application_Engineer_Call', 'AutoSens_Tech_Talk', 'Opportunity', 'Application_Engineer_Call', 'Technical_Demo', 'No_Conversion']",0
L006189,Daniel Lee,Sony_Tech,Semiconductor,,PathWave Software,Sales Outreach,"['Keysight_University_Course', 'Application_Engineer_Call', 'Technical_Demo', 'MQL', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Application_Engineer_Call', 'No_Conversion']",0
L006190,Ahmed Singh,NXPSe_Tech,Telecom,,Automotive Ethernet,Event,"['MQL', 'Keysight_University_Course', 'Keysight_University_Course', 'SQL', 'Opportunity', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'IMS_Badge_Scan', 'No_Conversion']",0
L006191,Sarah Patel,NXPSe_Tech,Electronics,North America,,Webinar,"['MQL', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L006192,Chen Ito,Infineon GmbH,,Europe,,Sales Outreach,['No_Conversion'],0
L006193,Chen Patel,NXP Semiconductors,Automotive,,,Website,"['Technical_Demo', 'MQL', 'Customer']",1
L006194,Kenji Chen,Infineon,Aerospace,APAC,,Webinar,['Customer'],1
L006195,,Infin_Tech,Aerospace,,,Sales Outreach,"['PathWave_Trial_Request', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Customer']",1
L006196,Daniel Chen,,,LATAM,Automotive Ethernet,Website,"['Lab_Integration_Discussion', 'Whitepaper_Download_5G_Test', 'MQL', 'Customer']",1
L006197,Daniel Ito,Infineon GmbH,Semiconductor,LATAM,,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'Customer']",1
L006198,Ravi Johnson,,,APAC,5G Testbeds,Email Campaign,"['AutoSens_Tech_Talk', 'SQL', 'AutoSens_Tech_Talk', 'Application_Engineer_Call', 'No_Conversion']",0
L006199,Chen Khan,,,North America,Oscilloscopes,Webinar,"['PathWave_Trial_Request', 'Lab_Integration_Discussion', 'LinkedIn_Ad_Click', 'Opportunity', 'Technical_Demo', 'Lab_Integration_Discussion', 'Keysight_University_Course', 'No_Conversion']",0
L006200,Chen Williams,Samsung Electronics,Semiconductor,,5G Testbeds,LinkedIn,"['Whitepaper_Download_5G_Test', 'Application_Engineer_Call', 'No_Conversion']",0
L006201,Hiroshi Garcia,,Automotive,LATAM,,Webinar,"['DesignCon_Booth_Visit', 'Oscilloscope_Selector_Tool', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'No_Conversion']",0
L006202,Ravi Singh,Qualc_Tech,Telecom,APAC,,Email Campaign,"['Technical_Demo', 'Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'Customer']",1
L006203,Daniel Garcia,,Semiconductor,North America,Oscilloscopes,Event,"['Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006204,Laura Khan,,,APAC,,Event,"['Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'SQL', 'Keysight_Workshop_RF_Testing', 'SQL', 'Customer']",1
L006205,Laura Patel,Qualcomm,Semiconductor,,,Webinar,"['Opportunity', 'Keysight_Workshop_RF_Testing', 'Application_Engineer_Call', 'Opportunity', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'LinkedIn_Ad_Click', 'Customer']",1
L006206,Kenji Ito,NXPSe_Tech,Aerospace,North America,Oscilloscopes,Email Campaign,"['LinkedIn_Ad_Click', 'Opportunity', 'Application_Engineer_Call', 'Website_Product_Page', 'Application_Engineer_Call', 'Website_Product_Page', 'Technical_Demo', 'Keysight_University_Course', 'PathWave_Trial_Request', 'No_Conversion']",0
L006207,Ravi Tanaka,,Semiconductor,,Oscilloscopes,,"['Lab_Integration_Discussion', 'No_Conversion']",0
L006208,Daniel Khan,Qualcomm GmbH,,APAC,,Email Campaign,"['MQL', 'Lab_Integration_Discussion', 'Loaner_Unit_Evaluation', 'PathWave_Trial_Request', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Customer']",1
L006209,,Samsung Electronics GmbH,Automotive,LATAM,PathWave Software,Email Campaign,"['AutoSens_Tech_Talk', 'Oscilloscope_Selector_Tool', 'LinkedIn_Ad_Click', 'LinkedIn_Ad_Click', 'Customer']",1
L006210,,Samsu_Tech,Semiconductor,APAC,5G Testbeds,Website,"['Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006211,Kenji Singh,,,Europe,PathWave Software,Sales Outreach,"['SQL', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'DesignCon_Booth_Visit', 'Technical_Demo', 'Opportunity', 'MQL', 'SQL', 'Customer']",1
L006212,Hiroshi Anders,Infineon GmbH,Semiconductor,Europe,Automotive Ethernet,,"['IMS_Badge_Scan', 'SQL', 'No_Conversion']",0
L006213,Hiroshi Singh,Meta Connectivity Labs,Aerospace,,,Website,"['IMS_Badge_Scan', 'No_Conversion']",0
L006214,Sarah Anders,Broadcom,Telecom,North America,PathWave Software,Website,"['Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006215,Chen Williams,Qualc_Tech,Automotive,Europe,PathWave Software,LinkedIn,"['Lab_Integration_Discussion', 'Keysight_University_Course', 'Lab_Integration_Discussion', 'Lab_Integration_Discussion', 'Opportunity', 'SQL', 'Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'No_Conversion']",0
L006216,Kenji Garcia,Samsu_Tech,Electronics,LATAM,PathWave Software,,"['Keysight_University_Course', 'Keysight_Workshop_RF_Testing', 'Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'Loaner_Unit_Evaluation', 'Customer']",1
L006217,Ahmed Chen,Sony GmbH,Aerospace,Europe,PathWave Software,Event,"['Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006218,Sarah Williams,,Aerospace,APAC,,LinkedIn,"['Loaner_Unit_Evaluation', 'Technical_Demo', 'PathWave_Trial_Request', 'IMS_Badge_Scan', 'MQL', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'MQL', 'Customer']",1
L006219,Sofia Garcia,Bosch_Tech,Semiconductor,,Oscilloscopes,,"['Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'PathWave_Trial_Request', 'Oscilloscope_Selector_Tool', 'Loaner_Unit_Evaluation', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'Website_Product_Page', 'Customer']",1
L006220,Kenji Patel,Broadcom,Aerospace,,Oscilloscopes,,"['Lab_Integration_Discussion', 'AutoSens_Tech_Talk', 'Technical_Demo', 'MQL', 'Whitepaper_Download_5G_Test', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L006221,Ahmed Garcia,,,APAC,PathWave Software,LinkedIn,"['SQL', 'SQL', 'Oscilloscope_Selector_Tool', 'Application_Engineer_Call', 'Customer']",1
L006222,Laura Martinez,Broadcom,Aerospace,APAC,PathWave Software,Website,"['Website_Product_Page', 'PathWave_Trial_Request', 'No_Conversion']",0
L006223,,Sony,Aerospace,,,Email Campaign,"['Whitepaper_Download_5G_Test', 'Customer']",1
L006224,Priya Martinez,Qualcomm,,Europe,5G Testbeds,Sales Outreach,"['Keysight_Workshop_RF_Testing', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Technical_Demo', 'Customer']",1
L006225,Maria Williams,Meta Connectivity Labs GmbH,,APAC,Automotive Ethernet,Sales Outreach,"['Opportunity', 'Technical_Demo', 'Website_Product_Page', 'Keysight_University_Course', 'Opportunity', 'DesignCon_Booth_Visit', 'Whitepaper_Download_5G_Test', 'SQL', 'Technical_Demo', 'IMS_Badge_Scan', 'Customer']",1
L006226,Ravi Ito,,Electronics,APAC,,Email Campaign,"['LinkedIn_Ad_Click', 'Oscilloscope_Selector_Tool', 'PathWave_Trial_Request', 'DesignCon_Booth_Visit', 'No_Conversion']",0
L006227,Daniel Lee,Tesla Energy GmbH,Electronics,APAC,,Website,"['Website_Product_Page', 'Opportunity', 'Application_Engineer_Call', 'Application_Engineer_Call', 'Customer']",1
L006228,Ravi Garcia,Meta Connectivity Labs GmbH,,Europe,,LinkedIn,['Customer'],1
L006229,Sofia Martinez,Meta Connectivity Labs GmbH,Automotive,North America,Oscilloscopes,Webinar,['No_Conversion'],0
L006230,Maria Ito,Sony GmbH,,Europe,5G Testbeds,LinkedIn,"['Opportunity', 'IMS_Badge_Scan', 'Technical_Demo', 'No_Conversion']",0
L006231,Ravi Chen,,,North America,PathWave Software,Event,"['AutoSens_Tech_Talk', 'Application_Engineer_Call', 'Oscilloscope_Selector_Tool', 'No_Conversion']",0
L006232,Sarah Tanaka,Meta Connectivity Labs,,North America,,Email Campaign,['Customer'],1
L006233,Sofia Lee,,Telecom,LATAM,5G Testbeds,Sales Outreach,"['SQL', 'Keysight_University_Course', 'Website_Product_Page', 'Keysight_University_Course', 'Keysight_University_Course', 'Application_Engineer_Call', 'SQL', 'Loaner_Unit_Evaluation', 'Customer']",1
L006234,,NXP Semiconductors,Automotive,Europe,,Sales Outreach,"['PathWave_Trial_Request', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'Website_Product_Page', 'IMS_Badge_Scan', 'No_Conversion']",0
L006235,Michael Williams,Bosch,,,PathWave Software,,"['Whitepaper_Download_5G_Test', 'LinkedIn_Ad_Click', 'DesignCon_Booth_Visit', 'DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'MQL', 'Loaner_Unit_Evaluation', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006236,Sofia Singh,Broad_Tech,Telecom,North America,,,"['MQL', 'No_Conversion']",0
L006237,Daniel Tanaka,Sony GmbH,Automotive,,Oscilloscopes,Website,"['Website_Product_Page', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'SQL', 'Keysight_University_Course', 'No_Conversion']",0
L006238,Kenji Johnson,,Aerospace,APAC,,Website,"['LinkedIn_Ad_Click', 'No_Conversion']",0
L006239,Sofia Martinez,Rayth_Tech,,LATAM,PathWave Software,Website,"['Loaner_Unit_Evaluation', 'MQL', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Technical_Demo', 'LinkedIn_Ad_Click', 'MQL', 'No_Conversion']",0
L006240,Laura Patel,,Automotive,North America,5G Testbeds,Sales Outreach,"['AutoSens_Tech_Talk', 'Website_Product_Page', 'AutoSens_Tech_Talk', 'Customer']",1
L006241,Priya Williams,Meta Connectivity Labs,Electronics,Europe,,,"['IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'LinkedIn_Ad_Click', 'No_Conversion']",0
L006242,Chen Martinez,Infineon,Aerospace,Europe,PathWave Software,Webinar,"['SQL', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'No_Conversion']",0
L006243,Hiroshi Khan,,,,Oscilloscopes,Sales Outreach,"['Application_Engineer_Call', 'Lab_Integration_Discussion', 'SQL', 'IMS_Badge_Scan', 'Customer']",1
L006244,Hiroshi Khan,Sony GmbH,Semiconductor,APAC,,LinkedIn,"['Loaner_Unit_Evaluation', 'Customer']",1
L006245,Chen Khan,Tesla Energy,Automotive,Europe,,LinkedIn,"['Whitepaper_Download_5G_Test', 'SQL', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'LinkedIn_Ad_Click', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'Customer']",1
L006246,Sofia Singh,Bosch GmbH,Telecom,,,Sales Outreach,"['Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Keysight_University_Course', 'SQL', 'IMS_Badge_Scan', 'AutoSens_Tech_Talk', 'MQL', 'PathWave_Trial_Request', 'Lab_Integration_Discussion', 'Customer']",1
L006247,Laura Singh,,Semiconductor,APAC,5G Testbeds,Webinar,['Customer'],1
L006248,Daniel Garcia,,,,Oscilloscopes,Webinar,"['Opportunity', 'DesignCon_Booth_Visit', 'LinkedIn_Ad_Click', 'Technical_Demo', 'Keysight_Workshop_RF_Testing', 'Opportunity', 'DesignCon_Booth_Visit', 'Lab_Integration_Discussion', 'DesignCon_Booth_Visit', 'Application_Engineer_Call', 'No_Conversion']",0
L006249,Chen Martinez,Tesla_Tech,Aerospace,APAC,Automotive Ethernet,Website,['No_Conversion'],0
L006250,Ravi Tanaka,MetaC_Tech,Automotive,North America,,Event,"['Whitepaper_Download_5G_Test', 'Keysight_University_Course', 'Customer']",1
L006251,Priya Anders,NXPSe_Tech,Automotive,North America,5G Testbeds,,"['SQL', 'DesignCon_Booth_Visit', 'Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'Opportunity', 'No_Conversion']",0
L006252,Sarah Chen,Meta Connectivity Labs GmbH,Telecom,North America,,LinkedIn,"['Technical_Demo', 'Opportunity', 'Opportunity', 'PathWave_Trial_Request', 'No_Conversion']",0
L006253,Ravi Ito,NXP Semiconductors GmbH,Telecom,LATAM,Automotive Ethernet,Email Campaign,"['Whitepaper_Download_5G_Test', 'Website_Product_Page', 'SQL', 'Keysight_University_Course', 'SQL', 'Keysight_University_Course', 'IMS_Badge_Scan', 'Customer']",1
L006254,Sarah Lee,NXPSe_Tech,Electronics,,,Sales Outreach,"['SQL', 'IMS_Badge_Scan', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006255,Kenji Tanaka,Qualc_Tech,,Europe,5G Testbeds,Sales Outreach,"['MQL', 'SQL', 'PathWave_Trial_Request', 'AutoSens_Tech_Talk', 'Customer']",1
L006256,Priya Singh,Sony_Tech,,,Automotive Ethernet,Sales Outreach,"['PathWave_Trial_Request', 'Application_Engineer_Call', 'Keysight_Workshop_RF_Testing', 'Customer']",1
L006257,Sofia Tanaka,Broadcom,Aerospace,,Oscilloscopes,LinkedIn,"['Application_Engineer_Call', 'Whitepaper_Download_5G_Test', 'DesignCon_Booth_Visit', 'Keysight_University_Course', 'Loaner_Unit_Evaluation', 'Application_Engineer_Call', 'MQL', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006258,Chen Patel,Samsung Electronics,Electronics,Europe,,,"['AutoSens_Tech_Talk', 'Keysight_University_Course', 'Customer']",1
L006259,Kenji Johnson,Broadcom GmbH,Automotive,,,LinkedIn,"['Keysight_Workshop_RF_Testing', 'LinkedIn_Ad_Click', 'MQL', 'DesignCon_Booth_Visit', 'PathWave_Trial_Request', 'No_Conversion']",0
L006260,Ahmed Martinez,NXP Semiconductors,,APAC,PathWave Software,,"['Loaner_Unit_Evaluation', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Keysight_Workshop_RF_Testing', 'PathWave_Trial_Request', 'No_Conversion']",0
L006261,Michael Johnson,Broadcom GmbH,Aerospace,LATAM,5G Testbeds,Webinar,"['Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
L006262,Hiroshi Williams,,Telecom,,,LinkedIn,"['DesignCon_Booth_Visit', 'Loaner_Unit_Evaluation', 'No_Conversion']",0
L006263,Priya Lee,Bosch GmbH,Aerospace,North America,,Sales Outreach,"['Technical_Demo', 'Lab_Integration_Discussion', 'Customer']",1
L006264,Ahmed Lee,Qualcomm GmbH,Electronics,LATAM,,Sales Outreach,"['AutoSens_Tech_Talk', 'AutoSens_Tech_Talk', 'Opportunity', 'SQL', 'Technical_Demo', 'MQL', 'Opportunity', 'No_Conversion']",0
L006265,Daniel Singh,NXP Semiconductors,Aerospace,LATAM,Automotive Ethernet,Sales Outreach,"['Opportunity', 'MQL', 'Keysight_University_Course', 'No_Conversion']",0
L006266,Ravi Lee,,Aerospace,APAC,,Event,"['Opportunity', 'Keysight_Workshop_RF_Testing', 'Keysight_Workshop_RF_Testing', 'AutoSens_Tech_Talk', 'Website_Product_Page', 'Lab_Integration_Discussion', 'Oscilloscope_Selector_Tool', 'DesignCon_Booth_Visit', 'MQL', 'Customer']",1
L006267,Maria Patel,Samsung Electronics GmbH,Aerospace,,PathWave Software,Website,"['MQL', 'IMS_Badge_Scan', 'No_Conversion']",0
L006268,Sofia Patel,Raytheon,Electronics,APAC,5G Testbeds,Webinar,"['Application_Engineer_Call', 'IMS_Badge_Scan', 'Customer']",1
L006269,Chen Khan,,Aerospace,,,Event,"['Whitepaper_Download_5G_Test', 'Loaner_Unit_Evaluation', 'MQL', 'Opportunity', 'Customer']",1
L006270,Laura Tanaka,,Telecom,,,LinkedIn,"['Website_Product_Page', 'Technical_Demo', 'Technical_Demo', 'No_Conversion']",0
L006271,Priya Johnson,Raytheon GmbH,,APAC,Automotive Ethernet,LinkedIn,"['Opportunity', 'LinkedIn_Ad_Click', 'MQL', 'PathWave_Trial_Request', 'SQL', 'Technical_Demo', 'SQL', 'AutoSens_Tech_Talk', 'IMS_Badge_Scan', 'Keysight_University_Course', 'Customer']",1
L006272,Hiroshi Ito,,Electronics,APAC,Automotive Ethernet,Sales Outreach,"['IMS_Badge_Scan', 'Website_Product_Page', 'Whitepaper_Download_5G_Test', 'Whitepaper_Download_5G_Test', 'No_Conversion']",0
